,komentar,rating,label
391,"Tidak sesuai pesanan, jahitan juga kurang rapi",1,negatif
392,Sangat kecewa,1,negatif
393,saya beli 2x 7 pcs dan 21 pcs.. padahal nomor yg dikasih sama ternyta yg dateng beda padahal udah foto katalog wahhh parah bangett..,1,negatif
394,Ga sempat kirim balik biar lah gapapa,1,negatif
395,Ukuran nya kecil dan pengiriman lambat,1,negatif
396,Makin kesini pelayanan nya kurang bagus,1,negatif
397,Pelayanan tidak memuaskan,1,negatif
398,"Maaf kurang sesuai harapan,jahitan kurang rapi,bahan cukup bagus",1,negatif
399,Tdk sesuai diskripsi.bilang merk polo ternyata yg di kirim merk benana..prises dan pengirimannya lambat bangeeet,1,negatif
400,Kecil banget ukurannya,1,negatif
401,Yg jual tidak teliti..kapokkkkk...salah size... Beli 4 dapat cuma 3,1,negatif
402,Tidak sesuai dng permintaan,1,negatif
403,"Pesan putih dan kuning dua. Yg datang putih, kuning dan abu abu. Baca note pembelian saya kalau mau kirim. Di chat katanya ready. Gak jelas banget.",1,negatif
404,Beli 8 dikirim 4 .di komplen percuma Kefewa berat,1,negatif
405,"barang gak masalah pelayanan ny yg masalah pada saat chat katanya barang ada, mesen biru sesuai gambar dikirim dongker sudah diretur tapi tidak mengirimkan barang yg baru... ",1,negatif
406,Paket terlalu lama nyampe....payaaah,1,negatif
407,"Estimasi super sangat telat tgl 10 June 2019 , setelah Lebaran , mutu kaos sesuai harga warna real pic No 29, 30 krah list ok serasi paduan",1,negatif
408,respon admin lama dan proses pengiriman barang terlambat sehari meskipun sudha menggunakan fasilitas pengiriman same day dan order masuk sebelum jam 14.00. pengecekan bar... ,1,negatif
409,Penjual tidak bertanggung jawab atas kesalahan sendiri krn penjual tidak bisa kirim barang sesui yg disepakati dan malah menyalahkan cust oder masuk jam 1 dibilang lewat... ,1,negatif
410,"Hati2 dengan toko ini penipu bilang bisa kirim hari ini tapi nyatanya ga, sblm oder sudah di tanya bisa kirim ga hari ini bilangnya bisa oder sblm jam 3 bisa kirim saya o... ",1,negatif
411,"Yang pesen no.42,yg dtg earna cmpur,pdahal buat seragam",1,negatif
412,"Jahitan pada jebol, bahan cacat, seharusnya diteliti dulu sebelum kirim",1,negatif
413,Saya pernah beli 2x kaos disini dalam jumlah agak bynk yang pertama 44pcs dan ke dua kalinya juga 44pcs tapi pengirim yang ke dua kali barangnya ternyata kurang 1pcs sete... ,1,negatif
414,"Beli 3 macam warna, 2 macam ukuran (S&M) tp yg dikirim hanya 2 macam warna dan 1 ukuran M. Seller tdk respon atas keterangan buyer.Mengecewakan.",1,negatif
415,Kaosnya bolong..... Ga di cek lagi yaaa......,1,negatif
416,bahan panas. beda dengan uniqlo punya. size antar warna berbeda. saya beli yg L putih lebih besar drpd ukuran L cokelat.,1,negatif
417,Sangat kecewa karena barangnya tudak sesuai yg sy pesan tdnya sy pesan biru laut tapi yg dtng tidak sesuai dan sy pesan 4 pcs yg dtng cmn 3 pcs meskipun setelah itu dikir... ,1,negatif
418,"ada kaos yg bolongnya sangat besar dan tidak bisa di pakai. tolong sebelum di kirim, barangnya di periksa satu per satu.",1,negatif
419,"Katanya kekurangan mau dikirim,, tp ga dikirim jg. Mau di minta pengembalian dr aplikasi ga bisa.",1,negatif
420,Jumlah barang yg dikirim tdk sesuai pesanan dan toko tdk bs bertanggung jawab atas kekurangan yg dikirim...,1,negatif
421,Produk dikirim tidak sesuai order,1,negatif
422,"Pesan 3 pc, 2 pc salah warna, kecewa banget soalnya ini buat kasih hadiah lebaran, mau dituker udah mepet waktunya.. sangat ga rekomen seller ini",1,negatif
423,Belanja terburuk selama saya belanja di tokopedia. Ternyata bnyaknya yg sudah beli di toko ini gak menjamin toko ini bagus. Saya pesan baju 3 pcs yg dikirim cuma 1. Di ko... ,1,negatif
424,"Di keterangan 100% cotton bukan PE, tapi ternyata yg saya terima PE juga",1,negatif
425,mantap sekali,5,positif
426,mantaps.,5,positif
427,"Udah langganan beli kaos di sini,baik utk seragaman atau buat pakai pribadi.bahan bagus mantap pengiriman kilat.the best pokoknya🙏",5,positif
428,"modelnya keren, pas dibadan, nyaman dipake",5,positif
429,"Bahannya adem, pas. Harga terjangkau. Beli warna hitam tp ternyata abis, sudah dikonfirmasi akhirnya jadi navy. Nanti akan repeat order, semoga warna hitam ukuran XL nya... ",5,positif
430,bahan sesuai...adem dan enak dipake,5,positif
431,bagus bgt kaosnya bener2 katun adem bukan yg kresek2. Recomended bgt,5,positif
432,"Bahannya adem, warna ngga luntur. Catatan klo dicuci ukuran jdi lebih kecil, jadi mending upscale ukuran aja pas beli. Worth it",5,positif
433,bagus,5,positif
434,good,5,positif
435,"mantap, sesuai harga",5,positif
436,barang sesuai gambar dan deskripsi.. terimakasih buat seller dan abang kurir AnterAja,5,positif
437,"Kualitas OK, sesuai deskripsi, pelayanan OK",5,positif
438,Bahan nya bagus..sesuai dengan pesanan..makasih ya..,5,positif
439,"top, selalu beli dari PT. Net harga dan kualitas worth 👍👍",5,positif
440,Mantap keren,5,positif
441,Produk Bagus,5,positif
442,"Produk berkualitas, pengiriman extra cepat, packing aman.... kaosnya nyaman, lembut, jahitan rapi. Sukses selalu, kakak.",5,positif
443,selalu sesuai.. bahan adeem makasiih,5,positif
444,"sesuai pesanan, bahan nyaman, jahitan rapi, admin ramah waktu ditanya stok dan warna, sayang kok 1 warna yang saya pengen pas habis 😅 👍",5,positif
445,okeh,5,positif
446,sipp,5,positif
447,Sesuai yang di harapkan,5,positif
448,bagus...gak panas...adem dipake...tingkatkan teruz kualitasnya kak...mksh...👍,5,positif
449,mantap sesuai pesanan,5,positif
450,lapak langganan cukup bintang yg berbicara daaah 😉👍,5,positif
451,"sip,sesuai pesanan👍🏻",5,positif
452,balabaalaa bagus,5,positif
453,mantap lah pokoknya no kaleng kaleng,5,positif
454,"bahan cocombed, nyaman, model sederhana, jahitan rantai, ukuran sesuai, sip dan bagus selama yang dipesan sesuai dengan keinginan konsumen",5,positif
455,"Selalu Keren, as usual 👍",5,positif
456,mantaaaaaap,5,positif
457,Penjual dan kurir terbaik,5,positif
458,"Bagoooooos enak kaosnya nyaman adem,",5,positif
459,"barang diterima sesuai dengan pesanan, sukses selalu",5,positif
460,nice,5,positif
461,"pembelian ke 2, bahan oke",5,positif
462,"Bahannya bagus, jahitan rapi dan saya tau pasti diperiksa dengan baik sama tim sellernya saya bakalan beli lagi disini!!!! Mantaaab",5,positif
463,"quality slalu ok, pembelian kesekian kalinya",5,positif
464,pembelian ketiga dan memuaskan good,5,positif
465,"pengen nya yang steel blue , tapi untung ada opsi kedua nya",5,positif
466,sesuai deskripsi,5,positif
467,Sesuai orderan,5,positif
468,bagus👍,5,positif
469,selalu menjadi pilihan,5,positif
470,"pembelian kedua dan memuaskan, sip",5,positif
471,"Udah 2x beli di NET PERSADA, memang udah paling cocok lah. Harganya terjangkau, kualitas bahannya sangat baik, nyaman dipakai, jahitan rapi. Proses nya cepat. 5/5",5,positif
472,"Mantaf, Next beli lagi",5,positif
473,sesuai,5,positif
474,,5,positif
475,Pembelian yang kesekian kali 👍,4,positif
476,"Lingkar leher kecil, jd agak kecekik",4,positif
477,"Ukurannya agak kekecilan. Bahannya nyaman, nggak bikin gerah. Jahitan rapi.",4,positif
478,Pesanan tiba sesuai jadwal dan packing rapi. Terimakasih Seller dan Wahana.,4,positif
479,"Kualitas oke, tapi warna beda dgn contoh",4,positif
480,okee mantapp,4,positif
481,Material sip,4,positif
482,oke,4,positif
483,Ok,4,positif
484,"untuk kesekian kalinya beli disini, gak mengecewakan",4,positif
485,"pengiriman lama biasany 3-4 hari ini 6 hari, ukuranny jg beda ada yg sedikit lebih kecil di warna army dan coklat tua ini pembelian yg ke2. tpi utk bahannya bagus",4,positif
486,udah kedua kalinya beli dsini...tp sayang 1 pcz aq minta wrn merah solid..dikasih abu misty..klo bahan adeeem bgt.,4,positif
487,kaga pernah kecewa belanja di net....,4,positif
488,"Paket barang selalu Ok. cuma sangat di sayangkan untuk kemasan paket udah di bongkar, sobek dan di lakban lagi seadanya sama entah ""pihak ekspedisi"". bentuk nya j... ",4,positif
489,"makasih bang,, semoga lancar terus",4,positif
490,Quality Controlnya kurang.. bahan lumayan bagus tapi lubang lehernya miring.,4,positif
491,"BUAT TOKONYA MASUKAN DIKIT, JANGAN PAKE TUH KURIR ANTER AJA, NYUSAHIN!!! KURIR ANTER AJA NYUSAHIN ORANG!!! CAPEK NUNGGU SEHINGGA HARUS AMBIL SENDIRI PAKET NYA, PENGIRIMA... ",4,positif
492,terimakasih barang mantap dan nyaman,4,positif
493,"lengannya ngepres sebelah minn satu baju doang sihh, selebihnya bagus👍🏻",4,positif
494,Kurir pengirimannya lama.,4,positif
495,mantab jiwa bagus brng nya nyaman,4,positif
496,barang sesuai dengan keinginan dan pengiriman cepat,4,positif
497,"Kualitas lumayan, udah mesen ukuran L. tp Ukuran L nya g sesuai prediksi, lebih kecil dr ukuran L baju sy lebih k M tepatnya, karena memang g ngukur berdasarkn Size Chart... ",4,positif
498,"barang bagus, tapi Kurir males""an nganter",4,positif
499,bahannya beda sama yang dulu ya.. jahitanya bagus..masih ok,4,positif
500,barang sdh smp dan diterima dlm kondisi baik... terimakasih,4,positif
501,dah nyampe tipis bener. well sesuai harga lah,4,positif
502,Produk bagus,4,positif
503,Nyaman dipakai.,4,positif
504,"Nggk fatal sih, tapi coba lebih teliti lagi kedepn nya :)",4,positif
505,"bahannya bener 30s tapi sayang ada bagian yang bolong, semoga kedepannya QC nya lebih diperhatiin lagi.",4,positif
506,Nyaman dipakai.,4,positif
507,"bahan seperti biasa... ada yg beda bahan, wajarlah pesan 40 kaos.. tapi ukuran sedikit lebih kecil dari size di banderol nya.",4,positif
508,"pertengahan tahun kemarin beli kaos disini bagus, tebel, kok sekarang jadi tipis banget gini, hampir nerawang, kayak bukan combed 30s, kalo emang bahan mahal gapapa naiki... ",4,positif
509,"Bahan katun adem, bagus banget, warna sesuai pesanan, beli 5 ga nyesel, harga murah!",4,positif
510,"Untuk bahannya agak tipis ya kak, untuk respon dan pelayanan sudah ok. terima kasih atas pelayanan dan barangnya.",4,positif
511,Kualitas produk bagus. Warnanya mantap. Jahitannya rapi. Bahannya adem. Nyaman dipakai. Tidak menerawang. Bahan menyerap keringat.,4,positif
512,Biasa aja sih,4,positif
513,Worth,4,positif
514,skrng tipis bahannya kak,4,positif
515,"Bajunya bagus dan pegawainya ramah, cocok sama kantong mahasiswa. Barang nya original, sesuai pesanan, dan harga nya murah kawan, mantap buat tokonya 🙏🏻",4,positif
516,"ukr pas, bahan oke. tp pesan warna hijau navy (7) , dikirim biru navy (6)",4,positif
517,entah ke tiga atau ke empat kalinya beli disini .... semua mantap,4,positif
518,Ukuran sesuai Kualitas produk sesuai harga,4,positif
519,"Barang diterima sesuai pesanan dan dalam kondisi baik. Untuk warna grey, bahannya beda dari 2 lainnya.",4,positif
520,sebenernya bagus tapi salah kirim warna. gapapa sih,4,positif
521,"puas tapi produk ada cacatnya sedikit, dari 3 baju 2 ada cacatnya",4,positif
522,"harga sesuai kualitas. meskipun ada.minus di orderan saya, overall saya puas dengan produk ini. semoga makin sukses kedepan",4,positif
523,Nyaman dipakai.,4,positif
524,Nyaman dipakai. Ukuran sesuai. Warnanya mantap. Bahannya lembut.,4,positif
525,tulisannya kaos polos panjang yg dikirim kaos polos pendek,3,netral
526,"bahan enak nyaman juga ga panas, tapi sayang sekali lengannya panjang sebelah jadi kelihatan jelek.",3,netral
527,status stok harus sering di update ya min.. 😅,3,netral
528,Classic blue size tidak sesuai pesanan,3,netral
529,baju ada yg bolong,3,netral
530,produk oke bangetttt. sudah ke 5 kali beli. tapiiii terqkhir kali ngga ada warna. Malqh dikirim warna random debgan alasan twlpon ngga diqngkat. sedih. yasudahlah.,3,netral
531,"Kaosnya kurang satu, saya lupa video unboxing.",3,netral
532,"Barang bagus, cuma ukuran L nya agak besar sama juga kayak ukuran XL",3,netral
533,bajunya robek bagian ketek,3,netral
534,"bahannya lumayan sih, sy pesan pengen kyk di gambar..warna hitam..dikirimnya warna cream..",3,netral
535,Bahannya adem,3,netral
536,warna ngga sesuai pesanan gan..to ngga pa2 dah biarkan,3,netral
537,pesen 12 yg datang 11 capek deh...,3,netral
538,Ukuran sesuai. Warnanya mantap. Bahannya adem. Bahan menyerap keringat.,3,netral
539,mudah luntur,3,netral
540,bagus sh kaosnya cuma bahannya tipis,3,netral
541,Not Bad.,3,netral
542,sesuai hrg,3,netral
543,emmmm,3,netral
544,tidak ada pilihan warna,3,netral
545,di gambar bagus ternyata barangnya tipis dan lembek barang murahan.,3,netral
546,smoga bisa kurang harganya,3,netral
547,bahannya bagus....cuman pesanan saya bagian tangan besar sebelah.....tapi gpp masih bisa di tolelir.....,3,netral
548,ok sesuai harga,3,netral
549,"BAHAN BAGUS, TAPI BARANG TIDAK DI CEK ADA BOLONG 2 KAOS DARI ORDERAN 11 KAOS . HARUSNYA DI CEK DULU SEBELUM PENGIRIMAN .",3,netral
550,top,3,netral
551,size tidak sesuai XXXL ngak ada barangnya bagus.,3,netral
552,bahan tipis jadi adem dipakainya,3,netral
553,oke,3,netral
554,"pesan tiga warna dikirim satu warna ,",3,netral
555,2 hari baru sampe siang lagi,3,netral
556,meskipun tulisannya sm2 XL tp ukurannya beda. yg Pink lebih kecil 3cm,3,netral
557,salah kirim warna,3,netral
558,B aja,3,netral
559,terasa berbulu,3,netral
560,baru nyampe langsung cuci rendam dan ketshuan keluat warna alias luntur,3,netral
561,kaosnya lumayan lah sesuai harga,3,netral
562,barang bagus sesuai dg harga....muga berkah dan awet,3,netral
563,Warna orange nya trnyata gonjreng gak sperti di contoh... kirain orange yg soft,3,netral
564,"Paketnya sudah sampe td siang, cuma barusan pas mau pulang jatoh dari motor, ga tau deh di mana jatohnya 😅",3,netral
565,"Barangnya sih pas diterima dalam keadaan oke. Hanya ada masalah, pas dicoba jahitannya langsung ada yg rusak. Pengiriman cepat, packing rapi. (Gambar adalah setelah dicob... ",3,netral
566,kelebihan uang kt'a Mao d refund taunyapTdk,2,negatif
567,recommended lah dengan harga segitu,2,negatif
568,Dapet yg Rijekan,2,negatif
569,tipis nyesel beli,2,negatif
570,stok ny jrng di update,2,negatif
571,Pesanan warna hitam size L yg datang putih size M,2,negatif
572,lama kirimny,2,negatif
573,"ada 2 kaos yg cacat, bolong dan kegunting. ini adalah orderke-2, saya trust 100% dan gk sempat saya cek recek lagi, pas nyablon baru ketahuan ada 2 yg 'cacat'.... ",2,negatif
574,ukuran nya turun 1 step baju kekecilan,2,negatif
575,"Stok seharusnya dicantumkan supaya tidak berbelit2, dikirim dulu baru dicancel kemudian refund..aneh",2,negatif
576,Paket tiba lengan panjangnya yang kiri miring,2,negatif
577,,2,negatif
578,,2,negatif
579,pesen Hitam yang datang mustard,1,negatif
580,"bahan tangan kanan melintir, jadi jelek sekali keliatannya, seperti baju murahan dan asal2an seharusnya jika seperti ini jgn dijual atau TIDAK LULUS QC. ngecewain aja",1,negatif
581,dari mulai pembelian dan proses pengiriman lama,1,negatif
582,"udah sering beli disini, dan udah lama ngga pernah di video unboxing. dan sekarang kurang 3 pcs, tapi respon nya tidak membantu. liat itu riwayat saya beli disini udah p... ",1,negatif
583,kirim nya ukuran kecil,1,negatif
584,gk sesuai yg datang. beli yg panjang xxxl. dikirim kaos pendek kecil. ntah apa maksdnya,1,negatif
585,salah order,1,negatif
586,tdk sesuai dgn yg pesanan,1,negatif
587,saya kecewa barang yg di terima kurang dan pihak toko tidak mau mengganti dengan alasan tidak ada vidio buka paket dari awal sampai akhir,1,negatif
588,"pelayanan sangat² buruk,gak menerima komplen bahan kurang.",1,negatif
589,bahan kadang lembut kadang agak kaku kalo untuk ambil bnyk jd ada yg lembut sama ada yg kurang lembut udh langganan lama padahal di sini 😭,1,negatif
590,barang tidak sesuai,1,negatif
591,salah kirim barang,1,negatif
592,"pesen lengan panjang dtg lengan pendek, padahal orderan cuma 5potong aja tp gk konsen seller siapin brg",1,negatif
593,"Seller salah kirim beli tangan panjang dikirim tangan pendek, udah di komplen dan dikirim ulang kembali. Semoga lebih baik lagi",1,negatif
594,"uda 4x saya repeat order, yg ke 5 x ini baru kali ini kecewa berat, biasa nya admin nya ramah n baik, kali ini gak asik banget, barang sampai makin tambah bikin kecewa.",1,negatif
595,barang cacat produksi,1,negatif
596,"keterangan size nya palsu, baju yg datang kekecilan, tidak sesuai deskripsi. Ket size M panjang 70 lebar 49, nyatanya panjang 63 lebar 45",1,negatif
597,bahan tangan panjang ga sperti biasanya lebih tipis sering beli langganan di sini baru x ini dapet yg tipis,1,negatif
598,"jgn kasi warna random dong, xxl loh",1,negatif
599,"kalo ga qda konfirmasi, jgn asal buru2 kirim. minta hitam dikasi putih, XXL pula gmn laku in nya ini",1,negatif
600,kacau pesan nya navy di kirim hitam,1,negatif
601,"warna maroon tua nya beda sama yg XL, yg S keliatan bladus padahal pesenan buat couple. kl bkn buat couple mungkin ga mslh ga akan keliatan.",1,negatif
602,size tidak standar. m rasa s,1,negatif
603,order warna hitam di kirm warna biru dongker,1,negatif
604,Lambat bangetbpengirimannya kapok belanja disini,1,negatif
605,ukurannya yg bener dong,1,negatif
606,pesan apa dikasi apa,1,negatif
607,"Beli lengan panjang, dikirim pendek...mau urus ribet...terima aja...",1,negatif
608,"Langganan ,tapi kali ini kecewa ,review jujur aja",1,negatif
609,"tolong update kalau memang kaos lengan panjang harganya berbeda. sehingga pembeli tidak salah. cukup kecewa walaupun ada konfirmasi kepada pembeli, namun konfirmasi dilak... ",1,negatif
610,"Terpaksa deh sy kasih ulasan buruk.. Sekarang udah Terlalu sering kalo kaos yg di terima bolong, atau jahitan gak beres. Saya minta tolong sama seler agar sebelum di kiri... ",1,negatif
611,"Terpaksa deh sy kasih ulasan buruk.. Sekarang udah Terlalu sering kalo kaos yg di terima bolong, atau jahitan gak beres. Saya minta tolong sama seler agar sebelum di kiri... ",1,negatif
612,,1,negatif
613,,1,negatif
614,,1,negatif
615,"sizenya pas, bahan nyaman",5,positif
616,"pas dibadan,bahan y ga gerah. Mantap 👍👍👍",5,positif
617,"Barang aman, tiba sesuai estimasi",5,positif
618,Sesuai deskripsi.. keren lah..,5,positif
619,bahannya enak halus dan cukup tebel,5,positif
620,"Bagus, nyaman digunakan, & ukuran pas",5,positif
621,Bagus,5,positif
622,💯,5,positif
623,oke,5,positif
624,Bahan nyaman dan tidak gerah,5,positif
625,bagus,5,positif
626,ok,5,positif
627,"ya emang bagus bahannya. adem, lembut. disablon juga bagus.",5,positif
628,mantap,5,positif
629,mantul 😁👌,5,positif
630,bagus pokok e,5,positif
631,good,5,positif
632,lebih tipis dari ekspetasi tapi bagus,5,positif
633,"murah meriah mantap,kain tidak murahan",5,positif
634,"Untuk warna hitam dan navy agak lebih besar sedikit meskipun sama-sama M. Overall good, baju bagus. adminnya fast respon dan baik. Terima kasih banyak 😊",5,positif
635,"kualitas kaosnya sangat baik, bahannya adem, packing rapi",5,positif
636,bahannya bagus dan nyaman dipakai,5,positif
637,sesuai ekspektasi... mantap...,5,positif
638,keren mantappp,5,positif
639,top,5,positif
640,keren saya suka dari dulu,5,positif
641,👍👍👍👍👍👍👍,5,positif
642,Nyaman dan selalu rapih. pengiriman cepat!,5,positif
643,"Ukuran sangat sesuai, bahannya bagus.",5,positif
644,ok,5,positif
645,"lebih baik pesan 1 size ukuran asli karena bahan pre-shrunk, jadi akan sedikit menyusut pasca pencucian pertama. selain itu produknya bagus, warna sesuai",5,positif
646,Bahan baguss halus,5,positif
647,"Seller sangat responsif, pengiriman cepat dan barang sesuai deskripsi dan baik. Terima kasih Kak.",5,positif
648,ini mah adeeem,5,positif
649,"bahan bagus, tebal. asli new states apparel",5,positif
650,"bahan enak adem dan tebal, size lokal",5,positif
651,"sesuai deskripsi, thank you gan.",5,positif
652,ok,5,positif
653,Tidak perlu diragukan kualitasnya sejauh ini,5,positif
654,mantul 😁👌,5,positif
655,"barang bagus, pengiriman cepat sampai",5,positif
656,Terbaik 👍,5,positif
657,sesuai pesanan n nyaman dipakai. 🔥,5,positif
658,"bahannya bagus, pakaian polos yang kece",5,positif
659,good,5,positif
660,Bagus..,5,positif
661,Pengiriman cepat packing mantab,5,positif
662,Pengiriman cepat packing mantab,5,positif
663,mantul 😁👌,5,positif
664,Terimakasih banyak ya....,5,positif
665,"badan gue yg udah panjang tulang belakangnya masih lebih panjang kaos ini, kek lengan dan oebar udah pas tapi panjangnya kepanjangan, ya bagus aja si kalo doyan kaosnya d... ",4,positif
666,"Sesuai dengan harganya, cukupan lah, jangan meminta bahan yang lembut banget atau terasa mahal, cukup aja",4,positif
667,"kain halus dan bagus, ukuran sesuai, pingiriman agak lama... tpi overall suka...",4,positif
668,Lumayan lah sesuai harga,4,positif
669,Agak tipisan,4,positif
670,panjang ke bawah,4,positif
671,barang sudah sampai dengan baik kualitasnya bagus pengiriman cepat recommended seller,4,positif
672,"Bagus bahannya cuma packingnya minus bgt pas diterima sobek sedikit plastiknya untuk ga basah bajunya, semoga bs dibenarkan lg packing karena belanja online penting untuk... ",4,positif
673,agak tipis,4,positif
674,gak sesuai ekspetasi dr segi kualitas. tapi sesuai dengan harga.,4,positif
675,Pas dan bagus. Thank you.,4,positif
676,M nya kepanjangan. Jadi kyk baju tidur,4,positif
677,"Bahan Ok, jaitan hrs d improve & cutting",4,positif
678,real pic harga sesuai barang fast shipping packing cuma dibungkus plastik 1 lapis,4,positif
679,barang bagus,4,positif
680,"NSA gak kya dlu, skrg yg premium tipis bhannya. but still Ok Nyaman dipakai. Jahitannya rapi. Ukuran sesuai.",4,positif
681,Modelnya keren 😎 Warnanya mantap Jahitannya rapi Ukuran sesuai Bahannya adem.. cuman agak sedikit menerawang yah buat warna putihnya.. overall good sih,4,positif
682,"Respon seller bagus, size dan warnanya sesuai, pengiriman juga cepat. Tapi bahannya ternyata lebih tipis dari ekspektasi saya. Jadi, saya kasih bintang 4 saja ya. Thanks",4,positif
683,mantap,4,positif
684,good,4,positif
685,ini ukurannya xxl tapi gede banget kaya ukuran 2xxl,4,positif
686,produk sesuai dengan deskripsi penjual,4,positif
687,Menurut ku sih bukan 24s karena agak tipis tapi overal lumayan lah untuk harganya,4,positif
688,"mantap, bahannya dingin...",4,positif
689,yang sekarang agak tipis,4,positif
690,"Pengiriman cepet banget, sesuai request, barang sesuai deskripsi, penjual responsif",4,positif
691,tinggi 175 berat 65 pas M bahan enak dipakai dirmh ukuran leher kecil jd kurang enak di pakai,4,positif
692,Leh ugha.,4,positif
693,kainnya lumayan,4,positif
694,sip,4,positif
695,😂,4,positif
696,👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,4,positif
697,ukuran besar banget,4,positif
698,Bagus,4,positif
699,"bajunya bagus, cmn pengiriman lama, mungkin bisa diganti opsi kurir dari bebas ongkirnya.",4,positif
700,"Pengiriman cepat, ukurannya juga sesuai, bahannya ga sesuai yang dipikirin, tapi ok lah.",4,positif
701,enak dipakai. adem.,4,positif
702,Pokonya kerenlah,4,positif
703,bahan bagus tidak gerah,4,positif
704,So far lumayan lah... sesuai harga. Hanya dari 3 yg dipesan dgn ukuran sama( S) warna putih kecilan dari lainnya.,4,positif
705,Kualitas baik dan pengiriman juga baik.,4,positif
706,Tebel sih kainnya cuma agak kasar dikit ya.. Potongan kaosnya kurang pas dikit buat saya.. Tapi yaa ini tergantung selera masing2 sih..,4,positif
707,Bagus...adem,4,positif
708,"Bahan bagus, kuat, tapi kurang stretch jadi supaya aman belinya jangan pas ukurannya.",4,positif
709,,4,positif
710,beli dua size m warna forest green ama sand tapi sizenya malah kecilan yang forest green,3,netral
711,tidak ada plastik pembungkus di masing2 baju yg saya beli,3,netral
712,bahannya bagus tapi untuk warna putihnya tuh kurang putih ngga seperti warna putih yg bahannya drifit,3,netral
713,ukuran tidak konsisten,3,netral
714,"tekstur kain tidak seperti pembelian sebelumnya, bahan terasa lebih licin dan lebih tipis",3,netral
715,size M nya ga 50 x 70 tapi 52 x 72 jadi agak kebesaran di saya ga sesuai deskripsi,3,netral
716,"saya sudah beberapa kali beli di sini tapi masing2 kaos (XXL) ukuran riil nya tidak sama, ada yg besar banget, ada yg kekecilan, ada yg sempit di bagian kerahnya",3,netral
717,packing plastik mohon diperbaiki ada bbrpa bagian packing sobek mgkn tersangkut untung bajunya aman kain halus + adem harga sesuai kualitas,3,netral
718,tipis,3,netral
719,Kenapa gak di packing palastik ?,3,netral
720,"Sebenernya barangnya bagus, tp pengirimannya sempet bermasalah di kurir, jd lama bgt. Semoga hal kaya gini ga keulang lagi",3,netral
721,"saran saya di deskripsi tertera kainnya cotton combed 24s ganti aja jadi cotton combed 30s, pembohong katanya kain cotton 24s aslinya sama aja kyk baju saya yg cotton 30s... ",3,netral
722,"24s seperti 30s, tipis tapi adem, build quality kurang oke buat harganya tapi masih worth lah",3,netral
723,Barangnya yg datang kebesaran 😂,3,netral
724,premium cotton tapi gerah cuy.. soalnya bahannya katin 50% dan polister 50%.. enakan yg softstyle lebih adem,3,netral
725,Bagian leher cepet sekali longgar,3,netral
726,official store tapi packing kaki lima. pesen 6 dilipet jadi satu ditaro plastik.,3,netral
727,"Beda warna antara M dan L, yang L agak kemerahan",3,netral
728,"lumayan, cuma kecewa pesan lengan pendek yg dtg satunya lengan panjang",3,netral
729,"Warna satunya tidak sesuai dengan psanan, dua” nya dikirim wrna yg sama, psannya 1 wrna berbeda tpi sampainya dengan wrna yg sma",3,netral
730,UKURAN BAJU LEBIH BESAR DARI SIZE CHART DAN BAHAN PANAS,3,netral
731,Dua duanya XL tapi ukuran charcoal jauh lebih besar Bisa dituker ga ya?,3,netral
732,Warna nya ga sesuai foto,3,netral
733,sudah sesuai,3,netral
734,"Persoalan size, ukuran white L sangat tidak sesuai dengan ukuran di deskripsi. Sangat lebih besar. Warna navy ukurannya sesuai dengan deskripsi. Lihat foto, dengan 2 ukur... ",3,netral
735,premium apanya ***,1,negatif
736,Overpriced,1,negatif
737,BAHAN KAOS TIPIS PADHAAL 7200 cttn,1,negatif
738,tipis buat harga segitu,1,negatif
739,"barang mantap , recomend beli disini",1,negatif
740,tipis,1,negatif
741,lebar dan panjang tidak sesuai deskripsi,1,negatif
742,saya pesan ukuran M Warna putih dan item. Pas nyampe kok warna putih semua😭,1,negatif
743,,1,negatif
744,premium apanya ***,1,negatif
745,Overpriced,1,negatif
746,BAHAN KAOS TIPIS PADHAAL 7200 cttn,1,negatif
747,tipis buat harga segitu,1,negatif
748,"barang mantap , recomend beli disini",1,negatif
749,tipis,1,negatif
750,lebar dan panjang tidak sesuai deskripsi,1,negatif
751,saya pesan ukuran M Warna putih dan item. Pas nyampe kok warna putih semua😭,1,negatif
752,,1,negatif
753,ukurannya pas dan nyaman dibadan,5,positif
754,Nyaman sekali dipakainya.,5,positif
755,Abu abu muda. Salah satu warna favorit.Kualitas sama dengan 2018. Pertahankan kualitas dan layanan ya 👍👍👍👍👍,5,positif
756,"Bahan adem, cuma mungkin karena putih dan slimfit jadi menerawang 😂",5,positif
757,"Cocok ukuran L yang punya bb 70kg, bahannya adem, packingnya juga bagus. terimakasih",5,positif
758,bagus terimakasih yaa,5,positif
759,"pembelian ke3, seller rekomended",5,positif
760,mantap kualitas bahannya.. enak dan nyaman dipakainya,5,positif
761,pas dibadan dan bahan nyaman,5,positif
762,"oke banget bahan bagus ukuran juga pas, respon dan pengirimannya cepat barang sesuai dengan discripsi",5,positif
763,ok nice,5,positif
764,ukuran & bahannya enak,5,positif
765,bahan adem,5,positif
766,"Pembelian kedua, overall puas",5,positif
