,komentar,rating,label
426,sudah sering belanja di sini dan sangat puas..kualitas bahan lembut dan nyaman di pakai..,5,positif
427,manteb,5,positif
428,sesuai foto,5,positif
429,mancapp,5,positif
430,Nyaman dipakai ga bikin keringetan,5,positif
431,"mantap bahan sesuai ekspektasi,pengiriman cepat pake bebas ongkir juga,sukses terus bos",5,positif
432,Mantap,5,positif
433,Keren bajunya…adem,5,positif
434,"Sudah yg ke tiga kalinya order, dan tdk pernah mengecewakan..😘😘",5,positif
435,"Pengiriman cepat, kaosnya bagus",5,positif
436,"kualitas baju cukup oke, nyaman dipakai, ukuran lumayan fit di badan",5,positif
437,"barang sesuai deskripsi, packing rapi Dan pengiriman cepat Sampai...",5,positif
438,terima kasih,5,positif
439,bagus banget suami aku suka bgt bakal ro ini sih warna lainnya,5,positif
440,bahan bagus! seller gercep dan barang cpt sampai 👍🏻👍🏻👍🏻,5,positif
441,Mantap gan sesuai pesanan pengiriman cepat mantap pokok ee la😁👍,5,positif
442,bahan adem dan bagus,5,positif
443,bahan adem dan bagus,5,positif
444,bahan adem dan bagus,5,positif
445,ok... hanya saja ekspedisinya lama,4,positif
446,yg warna hitam agak longgar,4,positif
447,"Bahan tidak terlau tebal, tapi jahitan lumayan rapih dan dipakai adem. Spertinya akan langganan disini saya 👍🏻",4,positif
448,Kualitas produk bagus. Bahannya adem.,4,positif
449,panjang nya kurang 2cm dari yg dijanjikan,4,positif
450,boleh lah,4,positif
451,noice..,4,positif
452,ukuran salah. jadi Saya pesan lagi. mudah mudahan yang Saya pesan lagi tidak salah ukurannya.,4,positif
453,"mantap gan, bahan'a enak dikenakan'a",4,positif
454,"Lumayan bagusss,kereeeennnnn",4,positif
455,"sesuai pesanan modtlvdan ukuran pas, puas",4,positif
456,"barang sesuai gambar , tp saya pesan 2 warna..hitam dan abu"" ,knp yg hitam bahan nya lebih tebel ya? dan abu"" lbh tipis bahan nya",4,positif
457,"Kaosnya bagus, bahanya gak murahan,jaitan rapi,sizenya sesuai ukuran standar dan gak bohong.poko e mantap",4,positif
458,Harga murah tapi ngak murahan🔥,4,positif
459,"Bagus,jahitan rapi,dan bahan ga tebal. Cocok untuk tempat yg bkn pegunungan",4,positif
460,cocok untuk dipake sehari-hari...,4,positif
461,barang pesanan lumayan good sesuai dgn harga..,4,positif
462,"barang sesuai orderan, ukuran pas.",4,positif
463,bahanya lumayan bagus,4,positif
464,sa suka,4,positif
465,Top 👍,4,positif
466,respon seller cepat dan baik. barang oke. datang sesuai pesanan dan deskripsi 👍👍👍,4,positif
467,Pelayanan.dampekingan ny rapi..pengiriman barang juga cepat Orderan sesuai yg do order Ok terima kasih.. .,4,positif
468,kualitas ok,4,positif
469,Good,4,positif
470,"Kualitas ok sesuai tapi sayang 1 ada yg menggunakan kantong padahal difoto tidak pakai,jadi tidak sesuai.",4,positif
471,"Sesuai dengan hargax, kualitas tdk pernah salah",4,positif
472,ok... memuaskan,4,positif
473,"Barang cepat sampai. Kualitas sesuai harga, mantap",4,positif
474,Ini pembelian kedua. Tapi kok tebelan dan bagusan yang pembelia pertama,4,positif
475,Barang bagus pas dipakai,4,positif
476,Barang ok sesuai dgn harga,4,positif
477,pengiriman cepat..ternyata kurang longgar dikit buat saya..tinggi 167 berat 65kg size L..bahan sesuai harga gk terlalu tebal..,4,positif
478,ada baiknya produk yg dijual bahan yg berkualitas paling tidak kalau kaos bahan katun. ..,4,positif
479,Thanks barang sesuai pesanan,4,positif
480,"Bahan lumayan bagus, cuma beda warna dengan size yg sama (XL) tapi actualnya beda ukuran lebih 2 cm. So far so good delivery sesuai 1 day service.",4,positif
481,Bahan nyaman di pake...adem,4,positif
482,Mantap Thanks yaa barang udah sesuai permintaan,4,positif
483,Pengiriman cepat dan rapih,4,positif
484,"Bagian chat responsif, kaos dari bahan katun, adem, sesuai display, packaging sangat rapih, thanks seller",4,positif
485,"Barang bagus dan adem , sukses slalu gan",4,positif
486,"Pengiriman cepat,saler ramah..bahan lumayan tebal",4,positif
487,"Bagus cocok banget, pengiriman cepat",4,positif
488,Fast respon dan barang sesuai pesanan,4,positif
489,"Sesuai deskripsi, pengiriman cepat. Terima kasih.",4,positif
490,"bahan kaos combed 30s, enak sih adem, pengiriman juga cepat.",4,positif
491,"Bahannya lumayan si, tapi comfort buat dipake. Worth it lah buat gaya2an gak terlalu keliatan bahannya",4,positif
492,"Bajunya bagus, alhamdulillah pas, meskipun ga sesuai sama request size dan warnanya",4,positif
493,"Boleh lah, cuman bagian lengannya terlalu panjang dan besar untuk ukuran M. Agak gak balance aja gitu bagian badan sama lengannya..",4,positif
494,bahan adem dan bagus,4,positif
495,bahannya tipis,3,netral
496,masalah pengiriman yang sangat lama,3,netral
497,"sorry gw ksh bintang 3 biar di notice erigo ini produk bagus loh, udh go international. barangnya sih gak mengecewakan, yg bikin agak sedikit kecewa itu kurir/ ekspedisin... ",3,netral
498,Plastiknya yang bagus dong…masak udah koyak2..😢 mana buat kado lagi…buat kwalitas kaosnya sih oke..👍🏻,3,netral
499,pengiriman paket nya agak lama,3,netral
500,"sbg pembeli baru, barang bagus namun ukuran tidak seperti di deskripsi, saran agar pembeli memilih 1 ukuran di atasnya.",3,netral
501,nggak ada yg ukuran L,3,netral
502,tngkyu,3,netral
503,ukuran realnya lebih kecil dri kaos sebelumnya,3,netral
504,"Kiriman cepat sampai. Bahan kain agak tebal. Ukurannya kurang lebar dikit, berasa bukan 52. Thanks",3,netral
505,"Ukurannya kecil,Bahan nya tipis",3,netral
506,"Gatau size m tapi malah gedean size s yg dibeli kemarin, menang dipanajangnya aja tapi ukuran dari bahu dada malah kekecilan.",3,netral
507,jahitan lenggan kurang rapi,3,netral
508,"Beli 2 ukuran M, yg 1 pas yg ini kekecilan",3,netral
509,produknya bagus tdk mengecewakan,3,netral
510,size XL nya kecil dan sempit beda dengan yang warna cream lebih besar XL nya,3,netral
511,Ini XL nya kecil,3,netral
512,"Ukuran M saja masih ngepas banget di badan, barangnya ga sesuai sama size guide nya",3,netral
513,bajunya ternyata size cewe jd kalo s yg pas body tak pikir bakal oversize,3,netral
514,L nya kekecilan,3,netral
515,"biasa aja si bahannya lebih bagus clothingan bandung serasa beli baju polos biasa trus di sablon,, tp bagus sih respon lapaknya cepat tanggap👍",3,netral
516,"lumayan lah,cuman sayang aja gak bisa retur,emng sih salah gue",3,netral
517,"biasa aja si bahannya lebih bagus clothingan bandung serasa beli baju polos biasa trus di sablon,, tp bagus sih respon lapaknya cepat tanggap👍",3,netral
518,"lumayan lah,cuman sayang aja gak bisa retur,emng sih salah gue",3,netral
519,"Barang bagus. Saran saya untuk pengiriman JNE trucking di tiadakan saja, karena sangat merugikan konsumen. pengiriman 12 hari, padahal estimasi awal cuma 5-6 hari.",3,netral
520,"maaf kasih bintang3,minta kaos yg ada list dikirim tanpa list",3,netral
521,"pesen XL di kirimny L, ga muat donk.....:(",3,netral
522,"barang sesuai ukuran, hanya ukuran M disini lebih kecil dari biasanya jadi tdk bsa dipakai, disarankan kalau butuh ukuran M belinya ukuran L",3,netral
523,jahitan pada sobek. kurang rapi,3,netral
524,"barang lumayan, hanya slow respon dan pengiriman lamaaaa..",3,netral
525,"beli 2 ukuran XXL dan XL, bahan beda merk beda lebih enak bahan yg ukuran XL klo yg XXL kaku dan rada panas",3,netral
526,"sdh diterima, mksh...",3,netral
527,yg ukuran M agak beda warna,3,netral
528,Saya biasa size M. Tapi Size-M di toko ini lebih kecil dari biasanya. Disayangkan,3,netral
529,"ukuran lubang lengannya tidak sama ,yg kanan ketat yang kiri normal",3,netral
530,ditulis merah biasa. yg dikirim malah merah maroon. hadehhh,3,netral
531,Lumayan lah...sesuai harga...thx,3,netral
532,"pesen 2, niatnya kaos couple gitu😁....eh dapet beda merk, dari kancing keliatan beda nih....Yo wes lah...",3,netral
533,"Barangnya sih standar sesuai lah sama harganya, tapi yg bikin kecewa ukuran kaos yg kerah polos sama kaos kerah strip berbeda. Yang kerah polos size XL lebar 52 sesuai Y... ",3,netral
534,"Kaosnya lumayan yang putih kalau yang hitam, seperti bau bangkai cicak atau apa gitu",3,netral
535,sip,3,netral
536,sesuai hrga,3,netral
537,Bahan nya panas,3,netral
538,Barang lumayan ....Ok lah.....siip,3,netral
539,Ga asyiik ni.. Pesan beda warna. D kirim double warna,3,netral
540,"Hatur nuhun, sesuai gmbar... Tp ada yg bolong bos.. mhn dicek lagi sblm dikirim.. dan somoga covid-19 cepat hilang di dunia Aamiin.....",3,netral
541,Saya pesan size L dan size L nya kecil. Jadi kalau mau beli mending tambah 1 size.,3,netral
542,"Kualitas cukup baik. Cuman bahanya bukan katun, padahal pas ditanya jawabanya katun. Padahal saya nyari yg bahan katun :(",3,netral
543,Biar bintang yg bicara😊,3,netral
544,"Produknya biasa2 aja, sesuai dengan harganya ...",3,netral
545,Jahitan kurang (tidak) rapi,3,netral
546,"Beli 2 warna putih & hijau tosca size L. Yg putih pas, muat tp yg tosca gak muat lebih kecil n lebih pendek jg.. Kayaknya size L nya utk standard cewek. Sebaiknya leb... ",3,netral
547,"Barang sesuai, packing rapi",3,netral
548,"bahanya panas , kurang nyerap keringat",3,netral
549,"Order 3, QC kurang teliti saat kirim, jadi produk rusak nya ke kirim ke pembeli",3,netral
550,"Barang yg dikirim cepat sampai pertama beli , tapi pelayanan retur barang nya lama banget .. padahal ongkir akhir pelanggan juga yg nanggung , dr kemarin blg sudah dikiri... ",3,netral
551,Bahan nya agak Kaku jd krg nyaman dibadan...List Kerah baju Putih juga salah kirimnya...ada beberapa jahitan yg kurang rapih... Yah untuk harga segitu...mana bisa dapet y... ,3,netral
552,Finishing jahitannya agak berantakan tapi Masih bisa di pakai,3,netral
553,"Produk blm cek, cuma pengiriman lumayan lama",3,netral
554,Tidak perlu komen... Lihat saja biasanya.......,3,netral
555,baranf sudah nyampe gan,3,netral
556,Ada bolong kecil dibawah tanda size....sebelum kirim supaya diteliti dulu barangnya,3,netral
557,Ukurannya lebih kecil.,3,netral
558,"tidak ada logo polonya yang ada Hawaian banana, padahal di judul kaos polo",3,netral
559,"kualitas kain baik, harga murah,",3,netral
560,Cukup bagus karena sesuai dengan harga,3,netral
561,Warna kuning minta 1 di kasih 2 pcs tidak sesuai warna . Minta Warna biru 1pcs ngak di kasih,3,netral
562,Barang sudah sampai..sesuai permintaan..cuma respont lama..,3,netral
563,untuk bahan sih ok tapi sayang di bagian kerahnya sobek 😔,3,netral
564,"Informasi nya masih kurang baik. Setelah di beli baru di info in yang benar. Jahitannya aga kurang rapih, sesuai lah dengan harga. Terima kasih.",3,netral
565,"Barang Sesuai harga,,tx",3,netral
566,"Ukuran L nya kecil, sama seperti ukuran S standard",3,netral
567,"Barang sudah sy terima,bahan lembut,tapi sayang ukuran L ternyata ngepres banget😁,jd kelihatan perut buncit sy😂😂,tapi gk apa lh berarti sy sehat hahaha..",3,netral
568,Barang dah sampai....tapi ada satu yang bolong /robek dibagian ketek kaya kena mesin jahit,3,netral
569,tulisannya kaos polos panjang yg dikirim kaos polos pendek,3,netral
570,"bahan enak nyaman juga ga panas, tapi sayang sekali lengannya panjang sebelah jadi kelihatan jelek.",3,netral
571,status stok harus sering di update ya min.. 😅,3,netral
572,Classic blue size tidak sesuai pesanan,3,netral
573,baju ada yg bolong,3,netral
574,produk oke bangetttt. sudah ke 5 kali beli. tapiiii terqkhir kali ngga ada warna. Malqh dikirim warna random debgan alasan twlpon ngga diqngkat. sedih. yasudahlah.,3,netral
575,"Kaosnya kurang satu, saya lupa video unboxing.",3,netral
576,"Barang bagus, cuma ukuran L nya agak besar sama juga kayak ukuran XL",3,netral
577,bajunya robek bagian ketek,3,netral
578,"bahannya lumayan sih, sy pesan pengen kyk di gambar..warna hitam..dikirimnya warna cream..",3,netral
579,Bahannya adem,3,netral
580,warna ngga sesuai pesanan gan..to ngga pa2 dah biarkan,3,netral
581,pesen 12 yg datang 11 capek deh...,3,netral
582,Ukuran sesuai. Warnanya mantap. Bahannya adem. Bahan menyerap keringat.,3,netral
583,mudah luntur,3,netral
584,bagus sh kaosnya cuma bahannya tipis,3,netral
585,Not Bad.,3,netral
586,sesuai hrg,3,netral
587,emmmm,3,netral
588,tidak ada pilihan warna,3,netral
589,di gambar bagus ternyata barangnya tipis dan lembek barang murahan.,3,netral
590,smoga bisa kurang harganya,3,netral
591,bahannya bagus....cuman pesanan saya bagian tangan besar sebelah.....tapi gpp masih bisa di tolelir.....,3,netral
592,ok sesuai harga,3,netral
593,"BAHAN BAGUS, TAPI BARANG TIDAK DI CEK ADA BOLONG 2 KAOS DARI ORDERAN 11 KAOS . HARUSNYA DI CEK DULU SEBELUM PENGIRIMAN .",3,netral
594,top,3,netral
595,size tidak sesuai XXXL ngak ada barangnya bagus.,3,netral
596,bahan tipis jadi adem dipakainya,3,netral
597,oke,3,netral
598,"pesan tiga warna dikirim satu warna ,",3,netral
599,2 hari baru sampe siang lagi,3,netral
600,meskipun tulisannya sm2 XL tp ukurannya beda. yg Pink lebih kecil 3cm,3,netral
601,salah kirim warna,3,netral
602,B aja,3,netral
603,terasa berbulu,3,netral
604,baru nyampe langsung cuci rendam dan ketshuan keluat warna alias luntur,3,netral
605,kaosnya lumayan lah sesuai harga,3,netral
606,barang bagus sesuai dg harga....muga berkah dan awet,3,netral
607,Warna orange nya trnyata gonjreng gak sperti di contoh... kirain orange yg soft,3,netral
608,"Paketnya sudah sampe td siang, cuma barusan pas mau pulang jatoh dari motor, ga tau deh di mana jatohnya 😅",3,netral
609,"Barangnya sih pas diterima dalam keadaan oke. Hanya ada masalah, pas dicoba jahitannya langsung ada yg rusak. Pengiriman cepat, packing rapi. (Gambar adalah setelah dicob... ",3,netral
610,beli dua size m warna forest green ama sand tapi sizenya malah kecilan yang forest green,3,netral
611,tidak ada plastik pembungkus di masing2 baju yg saya beli,3,netral
612,bahannya bagus tapi untuk warna putihnya tuh kurang putih ngga seperti warna putih yg bahannya drifit,3,netral
613,ukuran tidak konsisten,3,netral
614,"tekstur kain tidak seperti pembelian sebelumnya, bahan terasa lebih licin dan lebih tipis",3,netral
615,size M nya ga 50 x 70 tapi 52 x 72 jadi agak kebesaran di saya ga sesuai deskripsi,3,netral
616,"saya sudah beberapa kali beli di sini tapi masing2 kaos (XXL) ukuran riil nya tidak sama, ada yg besar banget, ada yg kekecilan, ada yg sempit di bagian kerahnya",3,netral
617,packing plastik mohon diperbaiki ada bbrpa bagian packing sobek mgkn tersangkut untung bajunya aman kain halus + adem harga sesuai kualitas,3,netral
618,tipis,3,netral
619,Kenapa gak di packing palastik ?,3,netral
620,"Sebenernya barangnya bagus, tp pengirimannya sempet bermasalah di kurir, jd lama bgt. Semoga hal kaya gini ga keulang lagi",3,netral
621,"saran saya di deskripsi tertera kainnya cotton combed 24s ganti aja jadi cotton combed 30s, pembohong katanya kain cotton 24s aslinya sama aja kyk baju saya yg cotton 30s... ",3,netral
622,"24s seperti 30s, tipis tapi adem, build quality kurang oke buat harganya tapi masih worth lah",3,netral
623,Barangnya yg datang kebesaran 😂,3,netral
624,premium cotton tapi gerah cuy.. soalnya bahannya katin 50% dan polister 50%.. enakan yg softstyle lebih adem,3,netral
625,Bagian leher cepet sekali longgar,3,netral
626,official store tapi packing kaki lima. pesen 6 dilipet jadi satu ditaro plastik.,3,netral
627,"Beda warna antara M dan L, yang L agak kemerahan",3,netral
628,"lumayan, cuma kecewa pesan lengan pendek yg dtg satunya lengan panjang",3,netral
629,"Warna satunya tidak sesuai dengan psanan, dua” nya dikirim wrna yg sama, psannya 1 wrna berbeda tpi sampainya dengan wrna yg sma",3,netral
630,UKURAN BAJU LEBIH BESAR DARI SIZE CHART DAN BAHAN PANAS,3,netral
631,Dua duanya XL tapi ukuran charcoal jauh lebih besar Bisa dituker ga ya?,3,netral
632,Warna nya ga sesuai foto,3,netral
633,sudah sesuai,3,netral
634,"Persoalan size, ukuran white L sangat tidak sesuai dengan ukuran di deskripsi. Sangat lebih besar. Warna navy ukurannya sesuai dengan deskripsi. Lihat foto, dengan 2 ukur... ",3,netral
635,Kaosn,3,netral
636,bahan tipissss,3,netral
637,sesuai pesanan 👍,3,netral
638,"barang udah sampe, say ang sobek, haduuh",3,netral
639,"pertama beli, pckingnya luar biasa... kedua beli pcking biasa aja",3,netral
640,"bahanya sangat tipis, belum standar menurut saya, maksih",3,netral
641,"Beli 2 warna, putih sama abu muda, kecewa sama yg putih bahannya jelek, beda dengan yg abu muda bahannya bagus",3,netral
642,"Tipis banget, mungkin Karena harga murah sik",3,netral
643,"Dari segi kualitas oke bgt tp sayang salah warna, minta black misty dikasih black, alhasil kembar sama baju yg sebelumnya",3,netral
644,Dulu suka beli di Rava bahan enak adem.. skrg bahan beda ya.. agak panas di pakai..,3,netral
645,Brang oke... Pengennya yg s tapi dikirim m ..jd kegedean deh,3,netral
646,"bajunya bagus, namun kualitas pengiriman harus ditingkatkan, pesan pake jne yes hari jumat check out 9:46 namun dikirim seller hari sabtu.... alhasl jd br smpe jkt minggu... ",3,netral
647,Ukuran bajunya agak gak konsisten. Henley lengan panjang yang saya beli awal tahun ukuran M sudah pas dgn ukuran sy. Beli lagi bulan lalu size M tapi ukurannya berbeda. L... ,3,netral
648,"Barang sudah saya terima, Terimakasih",3,netral
649,Lumayan lah dari pada Lumanyun,3,netral
650,Bahannya tiap warna kok beda semuaa yaa padahal udah beli 2x disini tapi setiap warna beda2 bahaan.,3,netral
651,"Bahannya buat tiap warna beda ya, dah beli rava 3 kali beda semua",3,netral
652,"Ukuran Pakaian disini jika order sesuai pas ditubuh , tapi kalau bahannya tipis. Saran jika pesan warna selain putih tidak begitu masalah karena tipis enaknya adem gak pa... ",3,netral
653,"Model bagus, suka, bahanya yg biasa, mirip2 combed 30 ya kalo ga salah",3,netral
654,"Barang sesuai, namun bahannya tipis sekali. Yah sesuai dengan harga ekonomis",3,netral
655,"barang sesuai dengan gambar,bahan halus enak dipakai",3,netral
656,Makasih gan.. Barang uda sampai,3,netral
657,"Beli ukuran L, agak pendek bahannya. Tp overall oke. Pengiriman lama, nunggu sampe uda mw batal baru di prosess. padahal pakai paket YES.",3,netral
658,"Sesuai spek,cepat dan paking ok",3,netral
659,"Barang sesuai pesanan, tq gan...",3,netral
660,Ternyata Bahan tipis dan berbeda tiap warnanya,3,netral
661,Biarkan bintang berbicara,3,netral
662,Mantap...sudah diterima. Layanan Cepat,3,netral
663,"Ukuran sesuai, jahitan bagus, warna abu muda misty terlalu tua.",3,netral
664,Kualitas barang sesuai harga.bagus and adem di pakai,3,netral
665,Ukuran L beda dgn yg sy pesan bbrap bulan lalu. Kali ini lbh kecil :(,3,netral
666,Lumayan lah buat di pakai sehari hari,3,netral
667,"suka dengan barangnya, sesuai ekspetasi",3,netral
668,terima kasih dan sudah diterima,3,netral
669,Lumayan. Sesuai harganya,3,netral
670,"Barang sudah diterima dg baik, sesuai dg gambar. Bahan agak tipis akan lebih baik lagi jika sedikit lebih tebal. Secara umum bagus.",3,netral
671,Ok ja............................................,3,netral
672,Lumayanlah.. semoga terus berkembang,3,netral
673,Bahan biasa bgt. Tipis.,3,netral
674,"Lumayan cm dr sisi jaitan terlihat brg murah,tdk seperti baju2 ternama di mall",3,netral
675,"Bhannya agak tipis, tpi saat dipke cocok utk suami sya. Thanks",3,netral
676,"Barang sudah sampai, belum saya coba semoga pas",3,netral
677,Sesuai harga dengan mutunya,3,netral
678,Sesuai dgn harga murahnya,3,netral
679,Barangnya sesuai harga halus tapi tdak tebal lumayanlah,3,netral
680,Pengiriman dan respon cepat tapi Warnanya nya gak sesuai sama di gambar :(,3,netral
681,Pengiriman lama hampir 10 hari saya kiri paling lama cuman 3 hari,3,netral
682,"Barang lumayan , kemasan ok ,",3,netral
683,Pesennya warna putih 2 tapi di kasih maroon 2 😔,3,netral
684,Pengiriman kurang teliti dan lama sekali respon,3,netral
685,"paraaaaahhh pengirimannya lama banget, klo yang mau beli H-5 sebelum lebaran bisa ga jadi ikut lebaran",2,negatif
686,Pengirimannya lama sekali sekelas erigo dan tanpa pemberitahuan dari admin.,2,negatif
687,size L tapi kcil seprti S,2,negatif
688,sangat puas,2,negatif
689,kecil bgt kaya ga sesuai deskripsi ukuran nya,2,negatif
690,.,2,negatif
691,Size L tapi kecil banget... Bahan tipis sekali... Iseng beli karna Flashsale aja,2,negatif
692,Kuranng pas ukuran badan terlalu panjang ke bawah,2,negatif
693,benang nya merudul,2,negatif
694,maaf Jahitan nya gini amet,2,negatif
695,Ukuran Largenya berbeda dengan baju yg satunya (kekecilan),2,negatif
696,kualitas barang bermasalah,2,negatif
697,"Halo Erigo, salah pengiriman Brg dan saya komplain dari pihak erigo meminta saya untuk membatalkan komplain saya supaya dia bisa mengirim Brg sesuai pesanan saya. tetapi... ",1,negatif
698,kirimnya lams kali,1,negatif
699,"QCnya gimana? sudah dikasih note untuk cek barang sebelum dikirim, masih aja lolos kaos yg jahitannya gk sempurna.",1,negatif
700,"Pembelian pertama bulan lalu bagus, pembelian ke dua pengiriman sangat lambat.",1,negatif
701,pesan ukuran XXL tapi kaya ukuran L,1,negatif
702,saya sangat kecewa respon lama apalagi yang jawab chat robot & proses pengiriman sangat lama harus 3 hari,1,negatif
703,"Pretttt lahhh eligo, sdh lama di pickup & tdk bisa tukar ukuran padahal blm dikirim",1,negatif
704,size XL tidak sesuai dengan ukurannya beda,1,negatif
705,proses dan pengiriman lama seller kurang responsif nyesal beli di sini,1,negatif
706,bahan tipis,1,negatif
707,size nggak sesuai dengan pesanan,1,negatif
708,pengiriman lama,1,negatif
709,Cs utk konfirm lama pake bangetttt,1,negatif
710,"kok gambar ini ukuran M kekecilan sih , padahal model lain pas..sama jga ukuran M..",1,negatif
711,"jahitan ga rapi,kurang memuskan pokonya",1,negatif
712,barang gagal pick up 5*,1,negatif
713,Barang gak sesuai pesanan Mau komplain takut ribet dan udah terlanjur kepencet botton selesai,1,negatif
714,proses dan pengiriman lama seller kurang responsif nyesal beli di sini,1,negatif
715,bahan tipis,1,negatif
716,size nggak sesuai dengan pesanan,1,negatif
717,pengiriman lama,1,negatif
718,Cs utk konfirm lama pake bangetttt,1,negatif
719,"kok gambar ini ukuran M kekecilan sih , padahal model lain pas..sama jga ukuran M..",1,negatif
720,"jahitan ga rapi,kurang memuskan pokonya",1,negatif
721,barang gagal pick up 5*,1,negatif
722,Barang gak sesuai pesanan Mau komplain takut ribet dan udah terlanjur kepencet botton selesai,1,negatif
723,proses dan pengiriman lama seller kurang responsif nyesal beli di sini,1,negatif
724,bahan tipis,1,negatif
725,size nggak sesuai dengan pesanan,1,negatif
726,pengiriman lama,1,negatif
727,Cs utk konfirm lama pake bangetttt,1,negatif
728,"kok gambar ini ukuran M kekecilan sih , padahal model lain pas..sama jga ukuran M..",1,negatif
729,"jahitan ga rapi,kurang memuskan pokonya",1,negatif
730,barang gagal pick up 5*,1,negatif
731,Barang gak sesuai pesanan Mau komplain takut ribet dan udah terlanjur kepencet botton selesai,1,negatif
732,proses dan pengiriman lama seller kurang responsif nyesal beli di sini,1,negatif
733,bahan tipis,1,negatif
734,size nggak sesuai dengan pesanan,1,negatif
735,pengiriman lama,1,negatif
736,Cs utk konfirm lama pake bangetttt,1,negatif
737,"kok gambar ini ukuran M kekecilan sih , padahal model lain pas..sama jga ukuran M..",1,negatif
738,"jahitan ga rapi,kurang memuskan pokonya",1,negatif
739,barang gagal pick up 5*,1,negatif
740,Barang gak sesuai pesanan Mau komplain takut ribet dan udah terlanjur kepencet botton selesai,1,negatif
741,kualitas barang bermasalah,1,negatif
742,kualitas barang bermasalah,1,negatif
743,Bahannya kurang bagus tidak spt yg disampAikan oleh seller,2,negatif
744,respon lambat,2,negatif
745,yg saya cancel tp ttp di kirim,2,negatif
746,"lain kali liat keterangan di kolom yaa, gak harus di catatan .",2,negatif
747,warnanya ga sama dengan pembelian awal..padahal ini seragam..jadi beda sendiri,2,negatif
748,"Kualitas produk memang bagus, sudah beberapa kali pesan mantab dan ontime. Tapi kali ini pengiriman kelewat waktu. pesan hari jumat malam tanggal 29. Baru terkirim stat... ",2,negatif
749,setiap warna brand nya berbeda,2,negatif
750,kerah tangan nya pendek sekai,2,negatif
751,Kaos nya ada yang sobek jahitannya,2,negatif
752,Pelayanan sedikit mengecewakan. Barang bagus cuma yah saya gak puas sama pelayanan di sini.,2,negatif
753,Size nya malah M semua cuman order 2pcs padahal di keterangannya ada L nya,2,negatif
754,"Barang tidak sesuai. Yang datang malah kaos kerah polos warna putih size S, sedangkan yang saya pesan no.39 kaos kerah polos warna biru muda kerah list putih size M",2,negatif
755,Ud sering belanja disini tapi masih aja kiriman di perhambat lama proses konfirmasinya diomelin cust next oder di toko lain aja yg bisa bilang hari ini ya hari ini kirim... ,2,negatif
756,"Pdhl udh sering beli, makin sini makin ga rapih jaitannya. Jahitan ketiak kanan kiri mengkerut",2,negatif
757,"HATI"" kecewa Warna asli kaos beda dg yg di foto",2,negatif
758,Ada harga ada rupa.....,2,negatif
759,"memang harga murah, tapi kecewa juga dengan bahan yang digunakan tidak sesuai",2,negatif
760,Dua2 nya minta ukuran L. Tp setelah di pakai satu nya pas di badan tp satu nya kebesaran... Kok bisa? 😕😕😕 Terus minta warna hitam sama merah maroon yg datang malah war... ,2,negatif
761,Warna tidak sesuai yg di pesan,2,negatif
762,"Jumlah dan size sesuai, tetapi pilihan warna tidak sesuai request",2,negatif
763,"Beli 2 size M.. Beda ukuran, yg satu M dilabel, yg satu L wlw di label M",2,negatif
764,Ukurannya tidak sesuai standart. Terlalu kecil. Kurang penjelasan di deskripsi tiap ukurannya.,2,negatif
765,"Kaos yg dikirim tidak sesuai dengan gambar, ditambah yang warna hitam ukurannya lebih sempit padahal sama2 ukuran XL",2,negatif
766,bhn ny kasarrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr,2,negatif
767,pesan senin.sampai sabtu..prosesny terlalu lama.padahal sudah di suruh pembatalan ..,2,negatif
768,"Pengiriman lama, dimana mana pake JNE YES itu sehari padahal masih jbodetabek",2,negatif
769,Ukuran yg dikirim salah semua tidak sesuai pesanan,2,negatif
770,Saya membeli 2 kaos polo warna putih dan merah maroon. Ukuran yang saya pesan adalah ukuran M. Dua2nya memang berukuran M. Tapi ukuran M kaos berwarna merah lebih kecil d... ,2,negatif
771,Dikarenakan saya bru membaca ulasan dri informasi pusat solusi saya jdi tdk bisa mengirimkan produknya..overall good service hanya perlu teliti dalam permintaan customer,2,negatif
772,sesuai dengan hrg.........,2,negatif
773,Pengiriman tidak sesuai dengan waktu yg ditetapkan.,2,negatif
774,respon yg sangat mengecewakan!,2,negatif
775,"Ukuran tidak sama, ada yang kekecilan. Padahal saya pesan ukuran yang sama.",2,negatif
776,Bagus..........................,2,negatif
777,"respin cepqt, barang cepat sampai",2,negatif
778,"tidak rapi jahitannya, packingnya sangat buruk",2,negatif
779,bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus ba... ,2,negatif
780,"bagus, sesuai dengan gambat",2,negatif
781,packing rapi dan kreatif.. barang sesuai harga.. tpi lumayan buat sehari2.. thanks buat fast respon nya..,2,negatif
782,"Pelayanan cepat dan sangat memuaskan,,sayang kaos bahan panas",2,negatif
783,not bad .........................,2,negatif
784,"terimakasih, barang sudah sampai",2,negatif
785,"Warna sesuai gambar, bagus, tp bahannya agak kasar, ya sesuai harga lah",2,negatif
786,beli yg hijau yg datang pink,1,negatif
787,yg di minta warna apa ..yg dikirim warna apa....gak sesuai...mana minta transfer ovo LG .. hadew,1,negatif
788,yg di minta warna apa...yg dikirim warna apa .. hadew...mana minta transfer ovo,1,negatif
