,komentar,rating,label
435,"barang udah nyampe, proses pelayanannya cepat, tapi sayangnya saya minta ukuran M malah dikirim ukuran L 😔",3,netral
436,"barang sih ok, sesuai pic, note: pengirimanya lambat.. tlg diperhatikan. tq",3,netral
437,bagus bajunya...exiting,3,netral
438,Tlg lengannya diperbaikin ukuran terlalu besar,3,netral
439,Bahan tipis..,3,netral
440,Pesan abu2 datang hijau tua,3,netral
441,Untuk kualitas produk bagus .. hanya saja mohon untuk dicek kembali barang sebelum dikirim kak .. karena udah mah saya beli warna putih .. terus kemeja nyampenya agak kot... ,3,netral
442,Lumayan lah,3,netral
443,Lumayan tapi ga ada kantongnya,3,netral
444,"Bajunya ukuran Xl tapi kecil, agak kecewa 😥",3,netral
445,warna baju tidak sesuai dengan yang di foto,3,netral
446,bagus bajunya...exiting,3,netral
447,Tlg lengannya diperbaikin ukuran terlalu besar,3,netral
448,Bahan tipis..,3,netral
449,Pesan abu2 datang hijau tua,3,netral
450,Untuk kualitas produk bagus .. hanya saja mohon untuk dicek kembali barang sebelum dikirim kak .. karena udah mah saya beli warna putih .. terus kemeja nyampenya agak kot... ,3,netral
451,Lumayan lah,3,netral
452,Lumayan tapi ga ada kantongnya,3,netral
453,"Bajunya ukuran Xl tapi kecil, agak kecewa 😥",3,netral
454,warna baju tidak sesuai dengan yang di foto,3,netral
455,jaitan kancing kurang kuat. gampang copot,3,netral
456,"black diamond warna pink nya lebih menonjol dan ada warna broken white kelihatannya jadi smkn butek , jelek",3,netral
457,barang bagus cuma sampai nya moloorrrr,3,netral
458,"kurir terlalu lama, kurangnya koordinasi penjual sama jasa pengiriman. dari segi barang belum tau kualitasnya, di review dulu 3 bulan kalau tidak ada kendala apapun bisa... ",3,netral
459,respon penjual kurang tegas. untuk barang baik.,3,netral
460,"Barang sih bagus, cuma estimasi gak sesuai dengan yg tertera di aplikasi.",3,netral
461,👊,3,netral
462,terimakasih. barang nya sudah di terima.,3,netral
463,warna tidak sesuai deskripsi,3,netral
464,gak ada kantong depan,3,netral
465,pengirimanya lama,3,netral
466,Proses pesanan cepat.,3,netral
467,Pas ukurannya.,3,netral
468,Batiknya keren.,3,netral
469,"bagus sih, cuman saya kira bahannya kain batik pada umumnya sekalinya beda",3,netral
470,Pas ukurannya. Motif batiknya ciamik.,3,netral
471,Tidak sesuai gambar,3,netral
472,kancingnya terlalu kecil,3,netral
473,barang bagus cepat namun warga agak sedikit kurang gelap dari aslinya,3,netral
474,kurang puas,3,netral
475,"Kelebihan : Bahan kain bagus bisa melar Kekurangan : ukuran XL lengan terlalu sempit kayak M, padahal tangan saya gak besar2 amat, trus pengemasan cuma di masukin plastik... ",3,netral
476,"ngirimnya lama, padahal udah ga pake gratis ongkir!",3,netral
477,"bajunya bagus, hanya saja pengirimannya lama perlu waktu 2 hari untuk di proses pengiriman, plus 5-6 hari pengiriman dari kurirnya total estimasi 8 hari untuk nyampe di t... ",3,netral
478,respon lambat,3,netral
479,"Bahan panas, krg nyaman, utk yg badannya kurus ga cocok, pengiriman juga tidak segera",3,netral
480,katanya dasarnya dingin ...tak tauh nya panas...,3,netral
481,bahan bagus penjualnya baik....cuma ini sih bener2 kecil😔 cuma bisa di pakai anak saya yg berat 45kg..bukan buat pphnya..selalu gini jika beli baju di online...pdhal bua... ,3,netral
482,kualitas lumayan sih tapi banyak benang yg pada ntlolor jadi g bintang 5 deh,3,netral
483,Untuk ukuran Lingkar dada dan Lingkar pundak naikin 2cm dr yg skrng(sekedar saran),3,netral
484,tidak sesuai corak dan warna saat memesan,3,netral
485,lubang kancingnya tidak rapi,3,netral
486,"brang..lmyan lh sesuai hrga,tpi gk tau bhn apa,packing..rapih mskpn sdrhna..respon lmyan.",3,netral
487,ya lumayan lah....,3,netral
488,Tidak sesuai pesanan walau barang nya bagus,3,netral
489,"proses nya lamaaa ,. barang sih ok",3,netral
490,"kualitas barang sudah bagus, tapi pengiriman agak lama, order rabu pagi, kamis siang baru di kirim.",3,netral
491,Batiknya ternyata strait. Warnanya rada pudar but oke lah dipake casual Thanks bossku,3,netral
492,"Barang cacat, ada yang robek , bahan nya sih bagus , lain kali cek dulu min sebelum kirim ,kalo udh gini kan customer kecewa ga percaya lagi sama toko ini. Makasih",3,netral
493,dari pihak penjual sdh bagus cuman untuk dari jasa pengirimannya sangat lambat,3,netral
494,"Brang udh smpe, pngiriman cpet resfon baik, caman kegedean doang haha kirain uk L kecil, tpi gpp bisa d jait lg",3,netral
495,Ga cocok dgn gambar........,3,netral
496,"Pesanan sesuai yg di ingin kan,,mantullll",3,netral
497,"Pengiriman cepat, warna gak sesuai... Trus ukuran l tapi kekecilan",3,netral
498,pelayanan penjual kurang pengiriman lama,3,netral
499,"pengiriman lama, pesanan tidak sesuai dgn apa yg dipesan. kecewa sama barang yg dtng tdk sesuai pdhal produk terkenal.",2,negatif
500,"ini kok luntur banget ya, pas pencucian pertama kalinya, hand wash, udah diperas dan dibilas berkali2, pas dimasukin keranjang cucian ketumpuk baju lain, eh kena lunturan... ",2,negatif
501,Mohon maaf harus kasih bintang 2 bkn krn barangnya tp krn pelayanan dari tokonya. Barangnya delay kirim 2 hr statusnya gagal di pickup kurir dan ketika di chat balasan da... ,2,negatif
502,"kerah cepat rusak, benangnya ambrol.",2,negatif
503,ukuran baju tidak sesuai deskripsi,2,negatif
504,"jenis kain & warna berbeda dari pemesanan pertama, pesanan pertama (1) lebih bagus dr segi material + warna kain",2,negatif
505,kurang bagus,2,negatif
506,Produk 5/5 Respon Admin 4/5 Pengiriman 2/5,2,negatif
507,"sekelas official masih jauh dikatakan layak. tapi produknya ok, lumayan",2,negatif
508,"respon penjual lama, prosesnya lama, sudah make nextday tetep aja lama prosesnya, datang paket lewat dari estimasi hari di aplikasi. terimakasih atas pengalaman yg sudah... ",2,negatif
509,"baju nya dalam kondisi lecek, ngeselin jadi harus di gosok dlu",2,negatif
510,Jahitan nya gak rapih mohon di tingkatkan kualitas nya,2,negatif
511,"saya pikir dengan blanja onlen di erigo secara online, barang yg datang dlm kondisi mulus, tp kenyataannya beda jauh dengan yg saya harapkan dan jujur sy kecewa. yg saya... ",2,negatif
512,pelayanan penjual kurang barang kurang baik,2,negatif
513,pelayanan penjual kurang barang kurang baik,2,negatif
514,"parah pesan tgl:14-4-2023 abis lebaran baru dikirim, diperbaiki lagi",1,negatif
515,"Barang kurang 1, untung bisa balik duit nya, buat pelajaran aja jd bintang 1",1,negatif
516,beli 3 yang datang cuman 1 dan tidak sesuai pesanan,1,negatif
517,Pengiriman lama sekali dan seller nya tidak ramah,1,negatif
518,"respon penjual sangat lama, pengiriman juga lama. saya tidak mengerti kenapa baru sedemikian lama baru dikirim. ditambah sistem dari toped yg memberikan tambahan waktu la... ",1,negatif
519,"proses lama, giliran minta di cancel ganti warna ga bisa",1,negatif
520,brg jelek,1,negatif
521,"minta nya di note size XL, tapi yg datang S, emang yg terklik.size S, tapikan udah ada note, lain kali biasain liat note ya",1,negatif
522,"pesan jumat, konfirmasi stok habis baru senin, malah tetap dikirim, tp satu ukuran dibawahnya, ya mana muat. udah gt malah suruh nunggu komplen toped. pelayanan macam apa... ",1,negatif
523,"Kepanjangan, keliatan kayak pakai jubah, jaritan lengan juga di luar",1,negatif
524,robek jahitan atasnya,1,negatif
525,ejek,1,negatif
526,saya tidak menerima paket pesanan saya,1,negatif
527,"berbulu, gabisa di refund..",1,negatif
528,"proses lama, giliran minta di cancel ganti warna ga bisa",1,negatif
529,brg jelek,1,negatif
530,"minta nya di note size XL, tapi yg datang S, emang yg terklik.size S, tapikan udah ada note, lain kali biasain liat note ya",1,negatif
531,"pesan jumat, konfirmasi stok habis baru senin, malah tetap dikirim, tp satu ukuran dibawahnya, ya mana muat. udah gt malah suruh nunggu komplen toped. pelayanan macam apa... ",1,negatif
532,"Kepanjangan, keliatan kayak pakai jubah, jaritan lengan juga di luar",1,negatif
533,robek jahitan atasnya,1,negatif
534,ejek,1,negatif
535,saya tidak menerima paket pesanan saya,1,negatif
536,"berbulu, gabisa di refund..",1,negatif
537,Robek gini,1,negatif
538,"pesen black malah dikirim navy, padahal udah diingetin dah dibilang kalo gada gausah dikirim uang dibalikin aja ehh masih aja dikirim. tokonya ngga amanah",1,negatif
539,Kecewa..,1,negatif
540,Pembelian pertama salah size d retur d krm brg size yg sm.bilang admin mau hubungi sampai skg tdk ad yg hubngin.pertama x beli dan terakhir beli d sini….,1,negatif
541,kegedean,1,negatif
542,"Maaf di revisi, kecewa sama barangnya. udah beli kedua kali, pertama M bajunya mengecil jadi kaya size S, akhirnya ikutin saran di deskripsi beli lg 1 tingkat size L, eh... ",1,negatif
543,B,1,negatif
544,"kecewaa barang riject, lengan panjang sebelah, sebelah kanan baju bolong dikit",1,negatif
545,"bagian kerah sobek,",1,negatif
546,jahitannya kacau banget,1,negatif
547,"bahan kurang bagus, begitu di cuci bahan langsung mengecil (mengkerut)",1,negatif
548,prusahaan sekelas erigo menjual produk yg gak layak jual. sangat kecewa setelah sekian lama jdi langganan. masak kancing copot dan jahitan gak rapih di kirim ke pembeli.,1,negatif
549,pelayanan penjual kurang barang kurang baik,1,negatif
550,pelayanan penjual kurang barang kurang baik,1,negatif
551,pelayanan penjual kurang barang kurang baik,1,negatif
552,pelayanan penjual kurang barang kurang baik,1,negatif
553,pelayanan penjual kurang barang kurang baik,1,negatif
554,pelayanan penjual kurang barang kurang baik,1,negatif
555,pelayanan penjual kurang barang kurang baik,1,negatif
556,pelayanan penjual kurang barang kurang baik,1,negatif
557,pelayanan penjual kurang barang kurang baik,1,negatif
558,pelayanan penjual kurang barang kurang baik,1,negatif
559,Bagian lengan terlalu cingkrang,2,negatif
560,Tidak bermutu pelayanannyanlambat dan pengiriman kalo gak dibuer gak dikirim,1,negatif
561,Pembelian ketiga yang satu kerahnya sobek 🥲,1,negatif
562,Bad service,1,negatif
563,3x mesan yg warna hitam logo lamat Motz.. pas cht awal barang di bilang ready.. setelah pembayaran di bilang stok kosong via cht wa.. 3x yg mengecewakan 🙏🏻,2,negatif
564,"Kualitas pengerjaan buruk, masih banyak bekas coretan kapur untuk penanda jahitan yang tidak dibersihkan, ukuran aslinya jauh lebih kecil dibanding yang dicantumkan di de... ",2,negatif
565,Kualitas kemeja sebenarnya bagus tapi ukuran tidak sesuai dengan deskripsi. Pesan XL berharap lebar 56cm ternyata yang dikirim benar XL tapi lebarnya hanya 54cm. Artinya... ,2,negatif
566,"yang dikirim salah motif, harusnya digambar logo bintang tapi yang dateng kok logo merk ckckckc agak kecewa saya",2,negatif
567,"bahannya kasar,panas",2,negatif
568,"sebenarnya simpel aja, barang yg dkrim berbeda dgn yg difoto & g ada keterangan model akan berbeda dgn foto, klo dr awal ada info beda cerita...",2,negatif
569,ukuran apa ini besar bangettt,2,negatif
570,"pengiriman cepat, kualitas sangat kurang, jadi sangat kecewa....",2,negatif
571,order L dikirim M,2,negatif
572,bahan ketipisan sampai menerawang..krg sebanding dgn harga nya.,2,negatif
573,"Saya kira saya yang udah buta warna ternyata ada yang senasib, pesan warna abu yang di kirim warna hijau tua, padahal di daftar gambar warna hijau tua tidak ada.",2,negatif
574,Bahan y tipis,2,negatif
575,pelayanan penjual kurang barang kurang baik,2,negatif
576,pelayanan penjual kurang barang kurang baik,2,negatif
577,pelayanan penjual kurang barang kurang baik,2,negatif
578,WARNA YANG DI KIRIM.TIDAK SESUAI,1,negatif
579,"prosesnya lama. jahitannya asal asalan panjang sebelah, terpaksa harus bawa ke tukang permak.",1,negatif
580,"Pesen 2 ukuran L, tapi yang putih lebih kecil …., kalau komplain ribet harus mbalikin dulu …",1,negatif
581,warna cream yang datang beda warna nya dengan yang di foto,1,negatif
582,size nya kekecilan semua..,1,negatif
583,ukuran tidak sesuai katanya XXL lebar 59 kenyatann cuma 56,1,negatif
584,Minta ukuran L dtangnya M Blok,1,negatif
585,warna tidak sesuai dengan di gambar,1,negatif
586,Barang sampe lokasi tidak sama dengan yang di pesan . pesan baju apa . yang sampai baju apa . Sangat kecewa dengan toko ini,1,negatif
587,"bahanya tipis banget,ku kira bahanya bagus😔",1,negatif
588,bahan tipis...sama kaya kemeja yang 35rb an,1,negatif
589,pesen xxl yg dtg xl,1,negatif
590,tidak sesuai dengan gambar yang ditawarkan,1,negatif
591,"diminta XXL, yg datang XL, asli kecewa,",1,negatif
592,barang yang di jual barang rusak.. jahitan ujung lengan tidak sejajar,1,negatif
593,"warna kemeja yg di pesan tiba2 di beritahukan stoknya sudah habis, selanjutnya saya di suruh memilh warna kemeja lain. pengiriman terlambatnya aja 4 hari baru sampai",1,negatif
594,kain tipis mengecewakan...sekali..!,1,negatif
595,dengan seharga segini sehurusnya sudah dapat barang yg bagus...,1,negatif
596,ukuran lengannya terlalu gede padahal ini size M. jd saya pake terlihat kurus banget padahal aku gk kurus banget sebagai pembanding aku sertakan foto gk pake baju,1,negatif
597,proses lama,1,negatif
598,lebar pundak tidak serasi dgn lebar baju.,1,negatif
599,Ukuran M atasnya sih pas.. tpi ke bawahnya tambah lebar dan panjang.. bahan tipis bgt..,1,negatif
600,ukuran lengannya terlalu gede padahal ini size M. jd saya pake terlihat kurus banget padahal aku gk kurus banget sebagai pembanding aku sertakan foto gk pake baju,1,negatif
601,proses lama,1,negatif
602,lebar pundak tidak serasi dgn lebar baju.,1,negatif
603,Ukuran M atasnya sih pas.. tpi ke bawahnya tambah lebar dan panjang.. bahan tipis bgt..,1,negatif
604,pelayanan penjual kurang barang kurang baik,1,negatif
605,pelayanan penjual kurang barang kurang baik,1,negatif
606,"Saya gak ada masalah sama barang pesanan. Karena di pengajuan complaint, tidak ada pilihan waktu, jadi saya ke menu Ini. Saya mau complaint bukan di barang. Tetapi lebih... ",2,negatif
607,"Barang Ok, nmun btuh pengajuan komplain alias datang nya 9 hari",2,negatif
608,lengan nya sangat sempit. ukuran tangan anak kecil.,2,negatif
609,Kualitas Barang ⭐️⭐️⭐️⭐️ Kualitas Pelayan & Komunikasi ⭐️⭐️,2,negatif
610,ukuran L sarasa ukuran S,2,negatif
611,bahannya melar ......😭,2,negatif
612,jahitan kurang rapi,2,negatif
613,ukuran lebih jelas ya,2,negatif
614,"ukuran beda dari deskripsi , sangat sempit sekali walaupun sudah XL",2,negatif
615,"Kemejanya sih gak ngecewain.cuma kemarin ada kesalah fahaman di pengirimanya.besok besok lg kalo order dilihat dulu invoice nya pakai kurir apa,heheheh.🤗",2,negatif
616,Lain kali kalau barang kosong dibilang dari awal jangan uda di tf uangnya baru dibilang,2,negatif
617,pelayanan penjual kurang barang kurang baik,2,negatif
618,pelayanan penjual kurang barang kurang baik,2,negatif
619,pelayanan penjual kurang barang kurang baik,2,negatif
620,pelayanan penjual kurang barang kurang baik,2,negatif
621,di gambar dan judul dan deskripsi hitam tapi yang datang coklat,1,negatif
622,motif nya gak sejajar,1,negatif
623,"kemejanya kurang bagus,kebesaran,penjualnya tidak ramah",1,negatif
624,"ukuran nya kecil untuk ukuran baju🙏🙏 normal biasa pake L, seperti ukuran S dan ga bisa dituker",1,negatif
625,orang salah motif mau ajukan pembelian ulang mlah ditolak,1,negatif
626,Barang tidak sampai ke customer,1,negatif
627,tidak sesuai dengan foto,1,negatif
628,"PROSES PENGIRIMAN LAMBAT, TOKO TIDAK RESPONSIF.",1,negatif
629,"KECEWA. HATI-HATI BELANJA DISINI Ditulis stock masih ada 900 pcs, saya order 1 pcs katanya stock kosong dan dipaksa ganti model lain yg saya sama sekali tidak suka",1,negatif
630,Beda sama di foto,1,negatif
631,"pesen warna apa dateng warna apa, buat pdagang asal kirim barang cocoknya Bintang 1.. klw BB 90kg kecil ukuran XL gak real 54 dadanya...",1,negatif
632,"pake grab kirim hari selanjutnya bilang bisa, tapi dikirim 2 hari kemudian",1,negatif
633,warna nggak sesuai pesenan. respon lambat.... pelanyanan kurang baik,1,negatif
634,pelayanan nya sangat luar biasa baru kali ini nanya pesanan mau di kirim kapan di amuk sama seler,1,negatif
635,jangan belanja disini penipuan beli dua yang dateng cuma satu bahkan tidak ada ganti barang,1,negatif
636,pelayanan toko sangat jelek,1,negatif
637,"motif kemeja tidak sesuai dengan yg di pesan. saya ga mau ribet untuk retur barang, cukup tau saja kalau tokonya tidak amanah.",1,negatif
638,pesanan saya tidak sesuai deskripsi,1,negatif
639,KECEWA..!!!,1,negatif
640,"Ga sesuai deskripsi. dibagian lengan sempit banget, slimfit dan ternyata ini bukan 52cm lebar badannya, tapi 47cm!",1,negatif
641,Ukuran trlalu kecil beda sama ukuran biasanya dan gabisa return,1,negatif
642,pelayanan penjual kurang barang kurang baik,1,negatif
643,pelayanan penjual kurang barang kurang baik,1,negatif
644,pelayanan penjual kurang barang kurang baik,1,negatif
