,Unnamed: 0,komentar,rating,label
315,346,kualitas barang bermasalah pelayanan penjual kurang,3,netral
316,347,kualitas barang bermasalah pelayanan penjual kurang,3,netral
317,355,standar aja. packingan asal bungkus2 bubble wrap. label nama penerima ga ada.cuma asal tulis nama. warranty card ga dikasi stempel toko.niat si baik mau kasi bonus temper... ,3,netral
318,356,Pas sampai aman tapi belum seminggu pakai layarnya ada garis hitam. Dan after sales nya late respon dan tidak membantu sih cuma disuruh ke ibox:(,3,netral
319,357,barang sampe tp hpnya ga ada. diganti sama asuransi jd makan waktu. cuma bisa kasih bintang 3 aja. netral,3,netral
320,400,"barang sudah sampai, tapi yang dikirim tidak sesuai warna nya. sisa nya ok semua tidak ada masalah.",3,netral
321,401,ga dikasih free adaptornya,3,netral
322,402,"nyesal beli disini lebih mahal terpengaruh ulasan dpt charger ternyata hanya HP dan kabel saja,harga lebih mahal dari toko lain.Hati hati terpengaruh ulasan,sudah kirim n... ",3,netral
323,403,Pengiriman lama overall bagus,3,netral
324,404,Keterangan promo benefit tidak detail dan kurang jelas.,3,netral
325,405,"Untuk respon seller dalam pengemasan lumayan cepat, untuk barang sesuai pesanan, dan masih baru dan segel, top 👍 kekurangannya: respon chat menggunakan otomatis chat jdi... ",3,netral
326,406,"biasa aja, ngirimnya lama transaksi siang tetep di kirim besoknya",3,netral
327,407,respon admin nya parah bgt lelettttt cuma ngandelin balasan otomatis cuman hp good lah g nyesel beli disini tapi admin kualitas jelek bgt,3,netral
328,408,"Barang nya bagus, pelayanannya huek..mau muntah. lelet",3,netral
329,409,"barang bagus,hanya pelayanan yg kurang.sekelas official store pelayanannya sangat mengecewakan.pesana tanggal 3 dan baru dikirim tanggal 6,itupun setelah mengajukan pemba... ",3,netral
330,410,"Barang bagus saya ga ada komplain soal barang, cuman pengiriman ini termasuk yang paling lama. Pengiriman super lama hampir 30 menit lagi pembatalan otomatis, di chat dar... ",3,netral
331,411,"packing aman, tapi pengiriman toko lambat. Pesan jumat sore, baru sampe Rabu siang padahal nextday",3,netral
332,422,barang sesuai dengan gambarnya,3,netral
333,423,"haduh repack gan, padahal klo beli biasanya gx repack, pas order udah di tulis juga no repack, eh dikirim barang repack",3,netral
334,424,"pesan warna black,, yg datang blue. tp kondisi ok",3,netral
335,425,"Barangnya original 👍. Kemasan disegel. , kurangnya packing ga ad plastik bubble wrap, tipis banget tau !!! syukur hp nya ga kenapa,lain kali jng pelit bosku... plastik b... ",3,netral
336,442,"barang bagus, sudah beli 3x, cyman yang kali ini sampainya lama banget sampai 6 hari😔",3,netral
337,443,repack,3,netral
338,444,"Sering error, isi batrei lama, aplikasi wa tak kliatan nama kalo ada telp masuk",3,netral
339,445,"Barangnya original 👍 untuk pelayanan tokonya jempolan mantap,hp nya ok,cmn layarnya mengecewakan menurut saya pribadi gambar yg dihasilkan cenderung terlalu merah,foto b... ",3,netral
340,446,lama pengemasan,3,netral
341,483,"pelayanan kurang maksimal, respon lambat yg bales bot teros,, pengiriman diusahakan jangan memakai nextday karena sama aja seperti reguler di saat menjelang hari raya bes... ",3,netral
342,484,produk alhamdulillah diterima dengan keadaan baik. meskipun pengiriman ditunda 1 hari namun tidak masalah. hanya saja yang perlu diimprove adalah bagaimana admin melayani... ,3,netral
343,485,"barang bagus sesuai pesanan, tp saya kecewa pengiriman gak sesuai dari deadline pengantarannya, malah lambat 3 hari, sampai saya harus pakai jasa tambahan buat jemput bar... ",3,netral
344,486,"pengiriman cepat, untuk packingan barang kurang safety, kualitas barang biasa saja, body hpnya licin(berbahan plastik) videonya dikirim ke official XIOAMI karena untuk m... ",3,netral
345,487,barang segel. sayang dapat barang defect pertama. retur ke bhinneka setelah cek barang dl ke SC xiaomi. respon admin kurang cepat karna masih jawaban Bot. dri tgl PO 10 a... ,3,netral
346,488,"Videonya masih belum mulus, glittering, seperti focus berubah, features yg lain ok. ****************************",3,netral
347,489,pengiriman agak lambat tp ya sudah lah yang penting barang sesuai dan tidak cacat,3,netral
348,490,barang bagus pelayan minus,3,netral
349,491,"Yaa, overall produknya bagus, tetapi ada satu masalah saya dapat produk yang ada bermasalah dengan baterai nya (daya tahannya tidak sesuai dengan kapasitas aslinya) agak... ",3,netral
350,492,hp lumayan cepat panas dan pengiriman lama. kualitas kamera B sja.,3,netral
351,493,"po nya amburadul ,, yg Po tgl belakangn malah dikirim duluan sedangkan saya pengiriman lama bgt po tgl 3 , dikirim baru tgl 12. , untung kurirnya cepet 1 hari sampai .sm... ",3,netral
352,494,dikirim sesuai antrian👎👎,3,netral
353,495,"proses pengiriman PO kacau, banyak yg pesan dr tgl 1 dikirim belakangan, sy pesen tgl 2, paket tiba tgl 9, berkat tim anteraja sameday yg bela2in anterin paket sy jam 9.3... ",3,netral
354,35,kirim nga sesuai warna ready grey blue kirim ya orange blue,2,negatif
355,36,"Mohon maaf seller bagus tapi bintang 2 buat kurirnya, melebihi estimasi dan status tracking tidak jelas, tgl 25-28 Jakarta-jateng tanpa keterangan. Karena saya pikir pak... ",2,negatif
356,37,"gk dapet softcase, padahal niat beli biar gk ribet uda lengkap.",2,negatif
357,38,kenapa kok yg datangnya 9A?? saya kan pesennya yg 9C...?? gx jelas... maaf ratingnya sy minuskn..,2,negatif
358,39,kualitas barang bermasalah,2,negatif
359,40,kualitas barang bermasalah,2,negatif
360,41,barang tidak datang....sampai sekarang. di komplain...malah di menangkan sama penjual,1,negatif
361,42,"sudah pilih pengiriman nextday, ternyata alhasil 5 hari barang baru sampai,",1,negatif
362,43,ty,1,negatif
363,44,"barang oke tapi judul anda ini loh menipu saya bos, emang salah saya kurang teliti cari toko",1,negatif
364,45,"awalnya ragu ada buyer lain komplain beli pake gift lengkap tapi dapatnya ga lengkap..(malah harganya lebih mahal untuk accesories standar), AKHIRNYA NGERASAIN KEKECEWAAN... ",1,negatif
365,46,Padahal sudah pesat gift lengkap tapi tidak ada softcase Di deskripsi tidak ada keterangan gift harus pilih tidak dapat semua. Pdhal nama varianya gift lengkap lucu aja.... ,1,negatif
366,47,Beda tipe bonus yg dikirim dgn foto yg ada di toko.,1,negatif
367,48,tidak sesui sama pesanan...judulnya tidak jelas dan menjebak pembeli,1,negatif
368,49,"Pengemasan agak lama, beli yg sama bonus stand hp dikasihnya stand mic dkira buat karoke ap ya 🤣 , bonus casing casingnya ga di kasih, popsocket pun gada kl gt ngapain b... ",1,negatif
369,50,versi berapa? tidak bisa donlod aplikasi tertentu,1,negatif
370,51,saya pesen yg 9c bukan 9A hadeeeeeeeeeeeeeeeeeeeeseeeeeeeeeeeeeeeeeee,1,negatif
371,52,repacking,1,negatif
372,53,official kok begini jual barang second tapi disegel ulang,1,negatif
373,54,BARANG BARU RASA SECOND ALIAS REPACK!!!,1,negatif
374,55,repack alias barang second baek2 yg beli disini,1,negatif
375,56,repack garansi ud lewat sebulan,1,negatif
376,57,repack garansi aktif sebulan ud lewat,1,negatif
377,58,"kualitas barang sesuai harga. pengiriman lama, 3 hari baru dikirim setelah konfirmasi pemesanan.",1,negatif
378,59,"katanya ada bonus sofcase, temperglas dll padahal saya sudah ingatkan sebelum pengiriman. 🤪, saya minta dikirim lagi krn itu hak saya loh",1,negatif
379,60,Ternyata extra bonus nya cuma tipu tipu,1,negatif
380,61,ini knapa ya keder gua ktnya ada bonus kiranya klo gk ada bonus blng gak ada blang ada mna gak ada sue,1,negatif
381,62,"BONUS DI GAMBAR TIDAK SESUAI REALITA, BONUS NYA CUMA : TRIPOD , KARTU PERDANA, KANTONG ANTI AIR BONUS YANG PENTING : TAMPERGLASS dan SOFT CASE TIDAK ADA",1,negatif
382,63,"barang yg datang hanya unit HP, sedangkan gambar yg dipajang ada bonus macam2.",1,negatif
383,64,"katanya ada bonus sofcase, temperglas dll padahal saya sudah ingatkan sebelum pengiriman. 🤪, saya minta dikirim lagi krn itu hak saya loh",1,negatif
384,65,Ternyata extra bonus nya cuma tipu tipu,1,negatif
385,66,ini knapa ya keder gua ktnya ada bonus kiranya klo gk ada bonus blng gak ada blang ada mna gak ada sue,1,negatif
386,67,"BONUS DI GAMBAR TIDAK SESUAI REALITA, BONUS NYA CUMA : TRIPOD , KARTU PERDANA, KANTONG ANTI AIR BONUS YANG PENTING : TAMPERGLASS dan SOFT CASE TIDAK ADA",1,negatif
387,68,"barang yg datang hanya unit HP, sedangkan gambar yg dipajang ada bonus macam2.",1,negatif
388,69,kualitas barang bermasalah,1,negatif
389,70,kualitas barang bermasalah,1,negatif
390,89,sering beli disini baru kali ini dapat repack sudah aktif dari january. next jika ada repack di infoin ya bos 🙏 udah jalan 1 bulan garansinya ini,2,negatif
391,90,barang rekondisi. sy kurang teliti belinya,2,negatif
392,91,hape 3 jutaan 3 tahun yg lalu. masih lebh baik dri hp ini. endorse youtuber untuk naikan barang. g sesuai ekpetasi. kalau mau ganti hp mending mikir lagi.,2,negatif
393,92,"Hp yang di beri hape bekas dan returan. beli baru 1 bulan riwayat penggunaan udh 6bulan dicek di service center, gak ada itikad baik dari seller malah disuruh service sen... ",1,negatif
394,93,"saya pilih dan centang pada aplikasi toped yg warnanya GREY, tapi yg dateng warna BIRU, saya minta tukar karena bukan kesalahan dari saya.. Dan saya ga suka warna cerah p... ",1,negatif
395,94,barang repack,1,negatif
396,171,"pelayanan kurang bagus, pengiriman tidak sesuai dengan yang diharapkan",2,negatif
397,172,"tidak ramah, dikirim ke Sumatera Selatan tapi buble wrap tipis banget hasilnya dus hp pada penyok, Untung hp nya ngga kenapa²",2,negatif
398,173,kualitas barang bermasalah,2,negatif
399,174,baru pertama kali beli hp online eh yang didapat unit cacat. pergi ke tempat service katanya software nya bermasalah mau gamau harus bayar lagi buat service. hadeh kapok... ,1,negatif
400,175,"saya sangat menyesal membeli produk ini, karena UI sering ada ilkan, dan asuransi saya tidak bisa diklaim",1,negatif
401,176,"Pengiriman sangat lama..... komplen tidak di follow up dengan baik, kayak ngobrol ama robot. malah kita yang disuruh cek ke tokopedia. ahirnya bener sih, saya juga yang c... ",1,negatif
402,177,"barang nya oke, bubble lumayan tebel. TAPIIII.......nyesel banget nyobain SAMEDAY dari PAXEL , hargonya sehari sampai buktinya di pesen tgl 16 malam hari, nyampe nya tang... ",1,negatif
403,178,kualitas barang bermasalah,1,negatif
404,241,hpnya lemot pollll,2,negatif
405,242,Adminnya tidak ramah dan slow respon,2,negatif
406,243,"Kurir rekomendasi, masa gatau alamat diem2 aj, nggak ada inisiatif chat atau apa, respon penjual bagus",2,negatif
407,244,"sayang banget nggak bisa dipake buat aplikasi grab driver gara gara tidak bisa menampilkan aplikasi diatas aplikasi lain, selain itu pelayanan kurang ramah, jawab singkat... ",2,negatif
408,245,korupsi ongkir,2,negatif
409,246,kualitas barang bermasalah,2,negatif
410,247,pengiriman nya,1,negatif
411,248,salah ukuran kasihnya padahal sudah dikonfirmasi di chat..,1,negatif
412,249,paket belum diterima liat dilacak ehh stack di sortir pengirimann ditanya baik² malah suruh komplain dengan entengnya mana komplainnya dah seminggu lebihh sesuai klaim be... ,1,negatif
413,250,pengirimanya lelet/ lambat payah,1,negatif
414,251,kualitas barang bermasalah,1,negatif
415,252,kualitas barang bermasalah,1,negatif
416,322,"Pengiriman lama dari sicepat tiba-tiba ganti jadi jne ditengah jalan. Kemasan dus penyok+buble cuma 1, Warna layar kuning, cs tidak kooperatif",2,negatif
417,323,"beli dengan pengiriman same day tapi 4 hari baru nyampe ,,expedisi ******",2,negatif
418,324,"Pengiriman lama kesalahan bukan dr pihak ekspedisi tapi dari pihak penjual yg tidak siap mengirim barang, jika tid siap jangan ada pilihan nextday!",2,negatif
419,325,"Redmi Note seri Pro... 13 april 2023 ""edited"" setelah penggunaan beberapa hari rasa2nya batrainya gampang banget abis pdahal g di pakai game samsek, cuma sesekal... ",2,negatif
420,326,"+ kualitas produk mantap + sesuai ekspektasi + fast Charging dari 30% gak sampai 30 menit dapat 95% + kelengkapan komplit dapat Charger 67W + Packing aman, ada kardus ta... ",1,negatif
421,327,"Kecewa ke pelayanan, 3 hari baru dikirim, minta dicancel tidak direspon",1,negatif
422,328,"MIMPI BURUK Ketika Belanja HP secara online terjadi! Tanggal 04 April 2023 saya pesan dengan jasa kurir PAXEL NextDay. Singkat cerita, paket gak datang-datang, ternyata H... ",1,negatif
423,329,"Sayang banget pesen tanggal 4 pas jam 12 malah di kirim esok hari nya, kalah sama yang lain yang beli siang nya tadi di kirim siang hari",1,negatif
424,330,Pembeli ada keluhan dan ada pertanyaan kok gadijawab. Mengecewakan,1,negatif
425,331,"barang tidak ada masalah, pelayanan aja yang kurang. telat ngirim pas request batal mo ubah pengiriman yg instan di tolak",1,negatif
426,332,kualitas barang bermasalah,1,negatif
427,348,"untuk barangnya bagus sesuai dengan apa yg ditawarkan. TAPI, untuk masalah pre-order yg harusnya 7hari dikirim malah dikirim pada hari ke 13 yg menandakan bahwa TIM PENJU... ",1,negatif
428,349,lemottt,1,negatif
429,350,semoga menjadi bahan pertimbangan untuk membuat Pre Order suatu barang. Terima Kasih,1,negatif
430,351,"Drama terus Iqoo ini.. udah pengiriman telat, ga mau bantu rubah alamat, sekarang garansi yg dijanjiin 2tahun ternyata cuma setahun",1,negatif
431,352,"Hipotesis diterima, kualitas pelayanan berpengaruh signifikan terhadap kepuasan konsumen. Berarti kualitas pelayanan yang diberikan oleh VIVO terlalu buruk, sehingga ting... ",1,negatif
432,353,kualitas speakernya parah. jauh dari ekspetasi. CEMPRENG,1,negatif
433,354,"barang OK banget, cuma minus di proses pengiriman dari sisi vivo nya,, udah bikin PO tapi barang belum siap kirim saat masa PO selesai,, tapi tidak menutup mata soal bara... ",1,negatif
434,412,"Barang bagus tapi komplain saya sama dengan orang2 yg memberikan ulasan disini : PENGIRIMAN LAMA, KESALAHAN DARI ADMIN , BUKAN DARI KURIR. Saya pesan pengiriman instant d... ",1,negatif
435,413,"saya pesen dr tgl 8, dan kebetulan itu tgl merah, saya maklumi tidak dikirim, tapi sangat disayangkan pelayanan dr toko ini. 1. responnya Sangat lama dan itu Seperti Bot... ",1,negatif
436,414,Respon dari admin hanya template dan balesnya lama. saya beli barangnya pake instan dan pengiriman ga sampe 3km tp harus nunggu hampir 5 jam. respon dari adminnya lama da... ,1,negatif
437,415,"pengiriman lama, saya pikir belanja di official bs aman, praktis, amanah nyata nya lebih baik pelayanan penjual toko biasa. sebum checkout respon setelah itu di abaikan,... ",1,negatif
438,416,"dari segi barang saya gak kecewa, mulus semulus mulusnya, tapi untuk promo yang ditawarkan mengenai youtube dan spotify gratis sangat tidak jelas karna di aplikasi samsun... ",1,negatif
439,417,👎🏻,1,negatif
440,418,Maaf bintang satu saja karena pengiriman sangat lama. Barang nya Ok.,1,negatif
441,419,"driver komplen karena harus nunggu 2 jam lebih untuk pickup saja. dan dichat ga response. memang si sibuk karena banyak pesanan, tp tetap pelayanan dan kualitas layanan... ",1,negatif
442,420,"Krna official store, costumer service dan service harusny excellent. Sabtu minggu libur spt PNS",1,negatif
443,421,"samsung care nya g dapat, udh november knp promo nya ttp dipajang tidak diganti kek sesuai promo di bulan november dapatnya apa saja, bikin kecewa aja",1,negatif
444,426,barang tidak sesuai dengan pesanana,1,negatif
445,427,"barang di kirim repack, tidak di kasih ket. sesui barangnya",1,negatif
446,428,barang ripek,1,negatif
447,429,kecewa tidak sesuai diskripsi,1,negatif
448,430,penjual tdk konfirmasi kalo repack,1,negatif
449,431,REPACK!!!!,1,negatif
450,432,Repackkkk....,1,negatif
451,433,Parah REPACK semuaaaaa!!!!!!,1,negatif
452,434,Repackkkkk coy,1,negatif
453,435,Beli 8 unit Repack semua,1,negatif
454,436,tidak ada konfirmasi kalo SDH repack,1,negatif
455,437,ketipu lihat ulasan.ternyata barangnya REPACK semua,1,negatif
456,438,REPACKKKKKK!!!!!!!!,1,negatif
457,439,barang repack tanpa deskripsi.sial kena tipu official,1,negatif
458,440,"admin nya blagu pake banget. ditanya kirim jam brp karna Sudah lewat Dari janji jam kirim, Malahan suruh ajukan cancel. Baru Kali ini belanja online ketemu yang super som... ",1,negatif
459,441,kualitas barang bermasalah,1,negatif
460,447,saya pesennya warna apa datangnya apa,2,negatif
461,448,packing tipis sekali buble nya . penyok nih barang jadinya. tambah dus kek atau lebih tebal . packing hp kaya packing maenan bocah,2,negatif
462,449,"pesannya hitam, kirimnya putih",1,negatif
463,450,Barang Ga pernah nyampe,1,negatif
464,451,Untuk pelayanan oke hanya saja karena kelalaian penjual saya dapat produk mode demo yg membuat saya rugi ongkir waktu membeli dan ongkir ketika mengirim barang yg tidak d... ,1,negatif
465,452,kualitas barang bermasalah,1,negatif
466,453,"sering putus sebelah kiri , pelayanan semau nya penjual",1,negatif
467,454,"pertama pas mau beli direspon, giliran udah bayar dan mau tanya"" yg lain dikacangin terus. sampe 3 pertanyaan di hari yg berbeda. padahal sedang online terus pas nany... ",1,negatif
468,455,"pengiriman tidak sesuai dengan antian, yang order tgl 4-5 sebagian d krm duluan sedangkan Sy yg order tgl 2 malah telat d krm.",1,negatif
469,456,"baru beli tapi garansi habis, tanya ke Cs lempar2an kesana kesni tnpa solusi mending tiadakan cs aja",1,negatif
470,457,Padahal udah ikut PO dari tgl 1. malah barang ilang saat pengiriman. dan tidak ada kebijakan pengiriman barang dari pihak tokopedia maupun xiaomi.,1,negatif
471,458,barang datang tidak mulus ada baret halusnya,1,negatif
472,459,"buruk sekali PO Kali ini. pengiriman lama, udah gt tidak urut.saya pesan tgl 1 tp yg pesen setelah saya malah bisa dpt duluan . dikomplain jg tidak solutif Dan selalu kir... ",1,negatif
473,460,keburu menyelesaikan masalah. ternyata ada masalah di kamera. dateng ke service center xiaomi roxy malah ga bisa tukar unit hanya pergantian sparepart. sayang banget unit... ,1,negatif
474,461,proses PO tidak berjalan sesuai first come first serve tp lbh ke random atau last come first serve. beli tgl 1 dptnya 3 hari lbh telat dr yg beli tgl 5 lawak banget,1,negatif
475,462,"Sangat sangat sangat sangat jengkel dengan xiaomi kali ini, dari dulu pakai xiaomi baru sekali ini ikut PO ampunnya setengah mati si raja jamping saman brembo @saman brem... ",1,negatif
476,463,pelayanan jelek pengiriman lelet intiny susah u promosiin ini toko ke org laen 👎👎👎👎👎👎👎👎👎👎👎😤🤬🥵😤🥵🥵👎👎👎👎👎👎😰,1,negatif
477,464,"Battery boros padahal pemakaian sehari2 sekedar buka sosmed karena emg blm berani buat ngegame, ngecahrge jg lama, gimmick doang fast charging 120w nya",1,negatif
478,465,"Produk baik-baik aja, yang masalah ada di respon admin dan pengiriman ekspedisi yang luar biasa ***** nya. PO tanggal satu pisan tapi dikirim duluan orang yang PO tanggal... ",1,negatif
479,466,"gw udah semangat dengan ini barang tapi pengirimannya Lamaaaaa banget, gak ngenrti cara kerja kalian yang antar barang kita yang pesan lebih awal malah org yang telat pes... ",1,negatif
480,467,"PO tidak merata dan tidak sesuai urutan (saya order tgl 3, terima tanggal 10. Yang lain banyak order belakangan, tapi nyampe duluan. Tolong jadi evaluasi buat Xiaomi dan... ",1,negatif
481,468,biaya ongkir di invoice 56rb tapi pihak Xiaomi pakai sicepat best dengan nilai jasa kirim dari Jakarta ke Medan 40rb barang sampai 2 hari ke gudang dan itu pun aku jem... ,1,negatif
482,469,kualitas barang bermasalah,1,negatif
483,470,kualitas barang bermasalah,1,negatif
484,471,kualitas barang bermasalah,1,negatif
485,472,kualitas barang bermasalah,1,negatif
486,473,kualitas barang bermasalah,1,negatif
487,474,kualitas barang bermasalah,1,negatif
488,475,"Apanya yg PELAYANAN CS HANDAL, di chat aja gak dibalas, pesanan tidak diproses, ngakak. Overload bukannya tambah staff malah dipaksa.",2,negatif
489,476,"HP nya mantab.. cm pelayanan lemot, beli sabtu be dikirim senin. untung ekspedisinya pake siCepat, 3 hari sampai. klo pake JNE tahun depan br sampai",2,negatif
490,477,"P.O tanggal 7, diserahkan ke kurir tanggal 13",2,negatif
491,478,"barang sih oke, dapet miband7 juga. sayangnya pengiriman lama. 7 hari setelah order",2,negatif
492,479,"Pesan tgl 1 des baru sampe hari ini tgl 15 des gara2 kurir Paxel nya salah kirim alamat, tidak ada telpon konfirmasi dan proses nya lama bangettt ... jelek banget pelayan... ",2,negatif
493,480,setelah nyalakan hape connect wifi.. lalu masukan account google... sudah 24 jam lamanya hp melakukan sync ke account google.. namun tetap hanya loading terus... kusta fe... ,2,negatif
494,481,"pengiriman PO tidak menurut antrian, tidak adil dan sangat kecewa. PO tgl 1 dikirim tgl 9 dan terima tgl 11. sedangkan yg PO tgl 5 sudah terima tgl 8.. kapok untuk PO lag... ",2,negatif
495,482,lama plus dusnya penyok,2,negatif
