,komentar,rating,label
240,"Bayar instant dari malem sblmnya, katanya biar masuk pengiriman besok pagi, udh di chat2 tetep aja ternyata kirimnya siang, udh 3 jam pengiriman, gak gerak2 masih di slip... ",4,positif
241,Barang nya oke n cuma sayang pelayanan nya harus ditingatin lagi,4,positif
242,"Alhamdulillah, akhirnya barangnya nyampe juga 😌👍 Barang sampai dengan selamat dan cepat, dapat bonus mouse juga. Terimakasih Studio Ponsel, pelayanannya memuaskan 🙏 ta... ",4,positif
243,"Laptop sesuai dgn deskripsi, sayang packaging cuman bubble wrap..penyok penyok dusnya",4,positif
244,"Laptop sesuai dgn deskripsi, sayang packaging cuman bubble wrap..penyok penyok dusnya",4,positif
245,"pembelian ke dua disini, yang kedua ini kecewa dapetnya keyboard Japan. selebihnya ok, rekomended seller, barang cepet sampe dapat bonus screen protector dan keyboard pr... ",3,netral
246,Pengiriman instan tapi dikirimnya besok.. ga diberitahu kalo include screen protector sama keyboard protector.. respon cs cepet banget,3,netral
247,"Beli disini karena lihat ulasan dapat bonus, eh saya dikasi bonus juga, tapi tidak dapat dipakai",3,netral
248,"customer ramah, cuma sayang casan magsafe saya baru hitungan berapa hari udah rusak, mau diklaim juga prosesnya ribet. ga rekomen sih guys. makasih",2,negatif
249,sudh 3 kali beli di sini secara kualitas barang tidak diragukan lagi dan terbaik..namun ada catatan saya beli 3 kali di toko ini dan semua kardus datang dalam keadaan pen... ,2,negatif
250,"Kapok beli dari sini, barang di curi oleh driver gosend dan seller tdk teliti dan lepas tangan",1,negatif
251,Parah sih ini packingnya dengan harga segitu kalau pun info buat biaya packing lebih ke pembeli juga pasti dikasih.. Harusnya ada standart khusus untuk packing barang den... ,1,negatif
252,,1,negatif
253,touchpad seret susah digerakin,3,netral
254,,2,negatif
255,batrai cpet abis,3,netral
256,ok,3,netral
257,Laptopnya sekarang mati ..tidak bisa dinyalakan,1,negatif
258,brang tidak bagus.. keyboard banyak tidak fungsi.. sdh ganti keyboard masih tidak bisa ..rusak mainboard.. tidak di rekomendasikan.. jangan belanja dsini.. kecewa berat.... ,1,negatif
259,"Bintang satu artinya....""TAK SESUAI HARPAN"".",1,negatif
260,tidak sesuai deskripsi,1,negatif
261,"teknisi tidak ramah, terkesan gak mau direpotkan, malah judgemental ke pembeli",1,negatif
262,mohon dibantu teman teman. penjual toko ini baik banget spartpart kondisi normal yg dikirim. semoga berkah unit lapotnya yg saya beli,1,negatif
263,,1,negatif
264,"Beli 5, 1 kendala cmos, 2 port lan ga bisa connect lan. Colokan gepeng semuanya ternyata😂",3,netral
265,"pesen yg yg ram 8 GB di ksh yg 4gb..ga sesuai harapan,",3,netral
266,kondisi barang banyak bekas stiker yg gak dicopot2in & gak dibersihkan dulu,3,netral
267,"respon cepat, mainboard normal, baterai ok, charger adaptor not ori, fisik bekas-baik, kesehatan HDD 72% banyak bad sector. setelah di install ulang bad sector nambah se... ",3,netral
268,Unit yg saya dapat burik kondisinya. Semoga tambah jujur jualan nya,1,negatif
269,"di deskripsi tertera + Dual Batrai normal tapi setelah 2 hari baterai tidak support, katanya dapat tas juga ternyata tidak tapi bukan itu masalahnya, masalahnya adalah la... ",1,negatif
270,semoga awet . barang mulus.,5,positif
271,Mantabbbbbbbbbbbbbbbbbbbbbbb,5,positif
272,"udah dicek, spek sesuai deskripsi dan sejauh ini semua fitur berfungsi. worthy banget sih harga affordable dan kualitas oke. semoga bisa awet jangka panjang. thank you",5,positif
273,"Semoga awet amin, recommended.",5,positif
274,Sesuai spek,5,positif
275,"hallooo kak... mohon dibaca chatnya, maap itu tutup nya kemana ya?bisa dikirim ga tutup nya? khawatir kena air terima kasih",5,positif
276,"recommended 👍👍,.",5,positif
277,mantuuul,5,positif
278,"respon cepat, masih mulus juga.",5,positif
279,2x pesan barang yg dikirim mantap tidak mengecewakan dapat barang yg muluss battery bahkan kuat 5jam,5,positif
280,"bagusssss, semoga awet🙇‍♂️ seller responsif, thank you jangan ragu beli disini guys, super recomended🥳 thanks juga Pak Pos Indonesia",5,positif
281,"barang sudah sampai, barang sesuai dengan pesanan, di test lancar,internet jalan, ringan. thanks ya gan,,,,",5,positif
282,"dapet barang mulus banget, mantep lah pokok na",5,positif
283,oke,5,positif
284,"Murah tp ga murahan. Sempet maju mundur buat beli, karena ga pernah beli brg second (takut zonk) tp abis mikir2 kalo buat kerja data doang ngapain mahal2. Akhirnya berani... ",5,positif
285,"hallooo kak... mohon dibaca chatnya, maap itu tutup nya kemana ya?bisa dikirim ga tutup nya? khawatir kena air terima kasih",4,positif
286,lumayan bagus. hanya ad sdikit goresan di kesing. tapi tdk mempengaruhi performa,4,positif
287,"Cukup mulus, cukup curiga setelah barang mendarat.bodi atas bagian engsel layar sebelah kanan terbuka, saya kira pecah ternyata tekniksi lupa mengencang semua baut. perfo... ",4,positif
288,"laptop aman normal, cuma adaptornya ada masalah",4,positif
289,"pengiriman cepat, sesuai spesifikasi",4,positif
290,"respon penjual cepat,jg membantu Krn kiriman yg lebih dr estimasi pengiriman.packin msh aman ,produk berjalan sesuai..msh bagus. thanks",4,positif
291,"pembelian kesekian kalinya. pelapak sangat komunikatif, sangat bertanggung jawab siap ganti unit baru jika ada troble dan layanannya sangat cepat. pembelian kali ini mala... ",4,positif
292,Barang sesuai dengan deskripsi,4,positif
293,ok sih barangnya cuma agak kecewa krna tombol merah (trackpad) d tengahya ga ada,4,positif
294,"Secara keseluruhan bagus , fungsi baik , btrai awet Tapi ada pinggir nya yg gak rapet",4,positif
295,masih mulus dan sesuai Spec diiklankan,4,positif
296,"leptop sesuatu deskripsi aman mulus dan bekerja, cuma kurang kepala charger aja tp amanlah gapapa",4,positif
297,oke udah direspon,4,positif
298,"overall mantap dri sekian kali mesen di sini ok semua, untuk unit yang ini keren ,kurang di speaker aja kurang kenceng suaranya, sama chargernya pake sambungan bukan yan... ",4,positif
299,barangnya sdh sampai sesuai harapan 👍😍 tp terlambat dipengirimannya tp gak ap2 sich yg penting smpai barangnya 🙏😇🥰,4,positif
300,"barang sudah dicek sementara belum ada kendala kondisi laptop bagus, minus kurir lambat.",3,netral
301,"Ada body laptopnya yang tidak terpasang dengan benar sehingga terlihat tidak enak, tetapi semua fungsi oke hanya sedikit kecewa dengan seller karena body laptopnya saja",3,netral
302,barangnya mulus,3,netral
303,Salah satu rumah baut cover belakangnya slek* pas coba buat dikencengin tetep tidak bisa rapat. Jangan terlalu berharap sama barang second soal kondisi fisik. Fungsi aman... ,3,netral
304,"Di deskripsi katanya dapat sticker keyboard gratis, ternyata ga dikasih, di chat ssd katanya 2245 (2242) pas dibuka ternyata ssd 2,5""",3,netral
305,Pengiriman,3,netral
306,sesuai deskripsi. bintang 3 krn pengiriman doang agak telat,3,netral
307,"beli pertama puas, beli yg kedua, aplikasi tdk berfungsi dg baik",2,negatif
308,Penjual kurang gercep sat set sat set,2,negatif
309,"Barang tidak sesuai deskripsi, body ada retak dan kepala charher sompal",1,negatif
310,"barang datang, bagian layar ada yang terbuka. akhirnya barang diretur. setelah diretur barang tidak langsung dikirim balik sampai 2 hari, itu pun harus diingatkan di chat... ",1,negatif
311,kebanyakan trik.,1,negatif
312,"gw pernah beli notebook ini, tepatnya beli rongsokan seharga 5 jt, keyboard macet +-17 digit, habis di sleep pasti layar error! garansi sebulan apanya!!!, ditanya ""g... ",1,negatif
313,layar pecah,1,negatif
314,"gak sesuai gambar, kabel charger mati, casing belakang gak rapet, di tutup lakban, mousepad di klik susah, body asli 80-85%, gak sesuai sama foto, ada bekas kayak kebakar... ",1,negatif
315,kecewa banget udah beli disini. banyak keybord yg rusak. pas di komplain katanya garansi udah void. padahal saya baru beli sekitar 25 hari belom sampe sebulan. gak sesua... ,1,negatif
316,Customer service nya jelek sekali!! Tidak Rekomendasi sama sekali!!,1,negatif
317,"Admin responsif mantap, untuk barang memang ada harga ada barang, tapi overall sip!",5,positif
318,"laptop agak cepet panas, barang lengkap semoga awet",5,positif
319,"Untuk pemakaian kerja ringan seperti mengetik dan browsing perangkat ini sudah sangat memadai, boleh dikatakan lebih dari cukup. Pengiriman cepat sampai, terimakasih sell... ",5,positif
320,makasiiiii,5,positif
321,Bagus,5,positif
322,mantapppp,5,positif
323,pelayanan nya ramah❤,5,positif
324,"Saya beli untuk anak. Dan anak pun suka. Mudah dioperasikan, bahannya bagus. Top!",5,positif
325,"bagus produknya, dan sesuai untuk pekerjaan2 yg tidak membutuh aplikasi yg berat2...",5,positif
326,Ketika barang sampai saya merasa puas sebab barang benar-benar mulus. Ekspektasi terhadap chromebook membuat saya sangat antusias. laptop juga tidak terkesan murahan. goo... ,5,positif
327,ManTRAPS,5,positif
328,Mantaap kualitas bagus barang cepat nyampe juga,5,positif
329,Terima kasih,5,positif
330,"Puas banget sama pelayannya, returnnya juga mudah dan tidak dipersulit. Baru pertama kali beli laptop eh kena Hot Pixel, untung masih bisa direturn dengan syarat vido unb... ",5,positif
331,"Bekerja dengan baik laptopnya… lalu untuk packaging aman, cm mgkn buat ke depannya bs lebih tebal lagi wrap nya. Ketika barang sudah sampai kalau bs ada bukti foto yang n... ",5,positif
332,"Tidak cocok untuk mahasiswa, itu aja",4,positif
333,cocok buat kebutuhan office. ada kendala minus belum dapat mouse tapi segera diproses buat pengirimannya. lebih rekomen pakai ms office online daripada install aplikasi.,4,positif
334,barang bagus peking nya aman,4,positif
335,"Sempat dikirim barang yang bermasalah, akhirnya di retur dan dikirim yang baru, agak bikin males karna harus nunggu lama lagi, no bonus, Semoga Awet.",4,positif
336,cukup bagus,4,positif
337,Barang sudah di Terima kemarin. aman..,4,positif
338,Ada kendala sedikit. Kurang dicek kelengkapan barang ketika dikirimkan. Mohon di upgrade pelayanan nya.,4,positif
339,"oke.. pemakaian enteng cukup oke, tapi sayang cuma bisa buka 2 akun saja nggak bisa lebih butuh bibit tanaman cek ""Agro Bibit Sentosa""",4,positif
340,kondisi layar tidak normal ada bagian putih² disetiap sudut,4,positif
341,mantap gann👍🏻,4,positif
342,"Paket sdh diterima dg baik, berjalan normal. Hanya bagian sudut2 layar ada cahaya putih spt pernah tertekan layarnya.",4,positif
343,"Seller gercep & responsif. Packing plastik tanpa lapisan bubble wrap. 😔 Bundle normal = Bundle FS, tanpa ms office hanya beda harga 😩 160 GB = 32 GB E-mmc + 128 GB... ",4,positif
344,pengiriman cepat & packing aman,4,positif
345,"Begitu ada kendala, langsung direspon dengan baik oleh penjualnya",4,positif
346,"alhamdullilah brng nya bgus sih,,tp pngiriman nya agak lama,,,tlng kdpn nya LBH baik lg dan respon nya jga LBH cpet.",4,positif
347,"paket datang tanpa ada packing kayu, padahal isinya barang elektronik, buat kedepan nya tolong di packing kayu, karna biaya proteksi nya lumayan mahal kalo hanya packing... ",3,netral
348,"Laptopnya ga pernah smp k tgn sy, ktnya krm pake kurir toko tau2 bermasalah dan ga pernah terima brg",1,negatif
349,payah,1,negatif
350,"Sudah ajukan complain di tolak dengan alasan pesanan sudah selesai, pd hal sudah sesuai arahan buat video unboxing pada saat barang di terima SD-2-0HY7BBUNJSVSNXOYO3KC",1,negatif
351,,1,negatif
352,"kurir nya tlg di tegur , kl Naro brg jgn asal taro aja apalagi isi nya laptop , dah d info ke toko kl sy ga ada d rmh , minimal itu kurir telp dlu ..kl brg itu d curi ora... ",2,negatif
353,bisa diberikan penjelasan bahwa laptop tidak bisa install Microsoft Office.,2,negatif
354,barang yg pertama dibagian bawah warna agak buram. barang yg kedua tidak plastik transparan yg menempel pada bagian atas chromebook. saya merasa barangnya seperti bukan b... ,2,negatif
355,,2,negatif
356,gak dpt cashback 500rb hemmm,3,netral
357,"Produk bagus garansi resmi, sayang pelayanan masih kurang, pesan minggu janji senin dikirim, ternyata selasa dikirim rabu sampainya, padahal paket JNE YES",3,netral
358,"+ produk mulus tersegel dan berfunsi dengan baik - pelayanan seller kurang memuaskan, pesan jumat, dikirim senin malam. Seharusnya jika tidak bisa kirim hari jumat, bilan... ",3,netral
359,pengiriman lambat,3,netral
360,Barang bagus sesuai dengan deskripsi produk,5,positif
361,"packing rapih dan aman, laptop berfungsi baik, pelayanan cepat",5,positif
362,Alhamdulilah barang tiba dengan cepat.. barang ok,5,positif
363,sudah di terima dengan baik dan sesuai. hanya terkendala di pengiriman yg cukup meresahkan dan lama. karena tracking tidak jalan. but overall jkt - bali aman. pakai asura... ,5,positif
364,mmmmmmmmmaaaaaaaaannnnnnnnnnnntttttttaaaaaabbbbbbbbb,5,positif
365,"datengnya cepet dan barang'nya original, fast respon, official store emang the best",5,positif
366,"Pengirimannya cepat, walaupun pakai yang reguler. Packaging aman, anti basah padahal udah deg2an musim hujan. Desain laptopnya bagus, simple but elegant. Dapet tas laptop... ",5,positif
367,Puji Tuhan barangnya sudah diterima malam ini juga jam 10mlm. toko responsif. semoga bermanfaat utk anak saya dlm pendidikannya. utk pak Suwandi driver grab semoga sehat... ,5,positif
368,Laptopnya oke 👍 specs sesuai .. setelah pemakaian 3 Minggu lancar jaya ..,5,positif
369,good pokonya recommended bgt nih laptop pesan tadi siang jam 6 sore sampai. respon cs sangan baik n sabar .kurir cepat good pokonya,5,positif
370,keren si... mantappppppppppppppppppppp dahhh gk diragukan lagi... keren keren keren,5,positif
371,overall good... recommended sellers... thanks alot,5,positif
372,"Original, berfungsi dengan baik, Windows OHS ori, dapat free tas dan cashback gopay...",5,positif
373,pengiriman cepat barang sampai dengan aman,5,positif
374,"Pengiriman barang agak lambat karena ada dibatalkan oleh kurir ekspedisi, pengecekan dan review kualitas barang menunggu penerima balik dari tugas luar kota.",5,positif
375,baru dicoba ON belum dijelajahi....oh enteng bener ya dibawa ke kampus tidak menjadi beban,4,positif
376,product ori dan sesuai display,4,positif
377,"puas banget sama pelayanan toko nya, barangnya juga bagus banget. cuman agak kecewa sama pihak ekspedisi, mudah mudahan kedepannya ga gitu lagi..",4,positif
378,"packing bagus, barang ori, dapat tas laptop jg cuma pengiriman sempat terhambat jd melebihi batas waktu. harus setting online pas pertama nyalain",4,positif
379,"lumayan cepet datengnya, pengemasan lumayan aman pakai bubble wrap nya lumayan tebel, btw thank you",4,positif
380,Mmhh pengiriman aga lama mungkin karna lagi bersamaan sama libur paskah.. dus luarnya penyot2 takutnya barang rusak. Untungnya dus laptop di bungkus rapat aman dan baik..... ,4,positif
381,"ok, barang mulus",4,positif
382,"Pengiriman cepat, packing laptopnya rapi rapet masih gress... Cuma kardus luarnya kebuka kurang rapet lakbannya.",4,positif
383,"alhamdulillah paket datang tepat waktu, maaf telat kasih ulasannya. produk original, karena dari official HP langsung. packing sebetulnya sudah bagus, tapi karena dibawa... ",4,positif
384,"baru 1 hari wifi ga terdeteksi, part WLAN rusak, kl penanganan di service center ga sesuai harapan, bintang 1 deh dan ga akan lagi beli produk hp.",3,netral
385,"pengiriman sangat lama, hampir sebulan baru barangnya tiba, dusnya sampe udah penyok. respon adminnya sangat baik, tapi jasa kurirnya yg mungkin harus diperhatikan.",3,netral
386,,3,netral
387,,3,netral
388,,3,netral
389,,3,netral
390,,3,netral
391,,3,netral
392,,3,netral
393,"Barang bagus ,admin nya kaku cuman balas pake format copy paste. Packing laptop tidak ada tambahan kayu dan beresiko",2,negatif
394,,2,negatif
395,"Barangnya ok, tapi Customer Servicenya merendahkan saya. Sampe nyuruh beli Core i5 kalo mau cepet... coba atasan/timnya baca chat dgn saya yg lengkap, akan ketauan.",1,negatif
396,"Office nya cuma berlaku beberapa hari dan saya dilempar2 utk telfon sana sini dan TIDAK MEMBANTU, suruh tunggu 4-5 hari kerja sementara office nya cuma berakhir 2 hari la... ",1,negatif
397,,1,negatif
398,,1,negatif
