,komentar,rating,label
329,"Sayang banget pesen tanggal 4 pas jam 12 malah di kirim esok hari nya, kalah sama yang lain yang beli siang nya tadi di kirim siang hari",1,negatif
330,Pembeli ada keluhan dan ada pertanyaan kok gadijawab. Mengecewakan,1,negatif
331,"barang tidak ada masalah, pelayanan aja yang kurang. telat ngirim pas request batal mo ubah pengiriman yg instan di tolak",1,negatif
332,,1,negatif
333,Ada bug pas nyoba tethering yaitu tidak bisa jadi hotspot kalau jaringan di setting 5g. Dan juga pas proses po tidak memuaskan. menunda pengiriman tanpa kompensasi apap... ,3,netral
334,zeeb,3,netral
335,"barangnya udah bagus banget cuman pengiriman ekspedisinya yang harus di tingkatkan karena udh nyampe di gudang kota saya 2 hari ga di kirim², akhirnya saya ngambil sendir... ",3,netral
336,"Secara performa hp ini cukup gahar, RAM dan ROM sangat lega, tidak cepat panas, dan kemampuan charging sangat luar biasa. Satu satunya kelemahan ada pada layar yang baru... ",3,netral
337,"Honestly, minus pada kepastian waktu pengiriman, overall untuk spesifikasi dan kualitas produk cukup memuaskan pada saat ini, semoga bisa awet dan tidak mengecewakan pela... ",3,netral
338,alhamdulillah sampai juga,3,netral
339,barangnya oke tapi pengirimannya lama,3,netral
340,"untuk barang ok, hanya pengiriman yg kurang",3,netral
341,"untuk perihal imei seharusnya sudah siap sebelum dijual ke publik, jadi tidak menghambat proses PO",3,netral
342,"ya ke diapain penjualan yg lama, tapi hp memuaskan",3,netral
343,"barangnya segel, cuman hp nya panas ternyata, agak kecewa padahal ada liquid camber apaan itu lah, tapi ternyata suhunya puanas, over all hpnya bagus, cuman ya agak ange... ",3,netral
344,"Kualitas Produk: 5 Produk sangat baik, spek sesuai keinginan, dan melebihi ekspektasi soal price to value. Saya rekomen HP ini untuk sesama gamers kompetitif karena punya... ",3,netral
345,,3,netral
346,,3,netral
347,,3,netral
348,"untuk barangnya bagus sesuai dengan apa yg ditawarkan. TAPI, untuk masalah pre-order yg harusnya 7hari dikirim malah dikirim pada hari ke 13 yg menandakan bahwa TIM PENJU... ",1,negatif
349,lemottt,1,negatif
350,semoga menjadi bahan pertimbangan untuk membuat Pre Order suatu barang. Terima Kasih,1,negatif
351,"Drama terus Iqoo ini.. udah pengiriman telat, ga mau bantu rubah alamat, sekarang garansi yg dijanjiin 2tahun ternyata cuma setahun",1,negatif
352,"Hipotesis diterima, kualitas pelayanan berpengaruh signifikan terhadap kepuasan konsumen. Berarti kualitas pelayanan yang diberikan oleh VIVO terlalu buruk, sehingga ting... ",1,negatif
353,kualitas speakernya parah. jauh dari ekspetasi. CEMPRENG,1,negatif
354,"barang OK banget, cuma minus di proses pengiriman dari sisi vivo nya,, udah bikin PO tapi barang belum siap kirim saat masa PO selesai,, tapi tidak menutup mata soal bara... ",1,negatif
355,standar aja. packingan asal bungkus2 bubble wrap. label nama penerima ga ada.cuma asal tulis nama. warranty card ga dikasi stempel toko.niat si baik mau kasi bonus temper... ,3,netral
356,Pas sampai aman tapi belum seminggu pakai layarnya ada garis hitam. Dan after sales nya late respon dan tidak membantu sih cuma disuruh ke ibox:(,3,netral
357,barang sampe tp hpnya ga ada. diganti sama asuransi jd makan waktu. cuma bisa kasih bintang 3 aja. netral,3,netral
358,"barang mulus dan masih tersegel. overall bagus pengiriman, hp tidak ada kendala. cuma bingung cara klaim spotify sama youtube premiumnya, cs nya slowres",4,positif
359,"barang aman, dapat adaptor. tapi kecewa sama JNE, butuh waktu seminggu sampe rumah, biasanya hanya 4 hari paling lama",4,positif
360,"barang masih tersegel, bonus charger. keren walau pengiriman agak tertunda",4,positif
361,"barang ori ya karena OS, packing aman apa lg kurir instant. tp proses pengiriman sekelas OS masih payah. delay 1 hari pakai instant kurir. tolong di perbaiki tuh.",4,positif
362,"Ada keterlambatan pengiriman dari pihak Samsung namun barang diterima dengan selamat, packing lumayan, semua perangkat berfungsi dengan baik. Terima kasih..",4,positif
363,"Pertama kalinya beli barang jutaan via ecomm, dan untungnya semua lancar2 aja. Terima kasih untuk Tokopedia, staf Samsung dan pak Achmad Muji yg sudah berperan mengantark... ",4,positif
364,semua oke kecuali 1 lamanya pengiriman,4,positif
365,"barang bagus, tp pengiriman ny lama",4,positif
366,"barang bagus, cukup utk jalanin aplikasi harian, tapi utk detail reviewnya gimana silakan search di Youtube ya",4,positif
367,"mantab ya ges ya, datang dengan selamat dan belum ada keliatan kecacatan sedikitpun, nanti kalo dah sebulan ku up bintang 5",4,positif
368,"Barang bagus sesuai pesanan masih segel, packing oke, cuma respon proses & pengirimannya kurang cepat",4,positif
369,"Barang sudah diterima, Unit Handphone nya berfungsi dengan baik, charger berfungsi, barang ORI, recommended. thank you...",4,positif
370,"Barang cukup bgs, cm respon penjual lama. jd sy ga tau bs atau ga order brg tsb krn penulisan stock tdk sm dgn actual",4,positif
371,alhamdulillah barang sampai dengan selamat. original dan berfungsi dengan baik. cs tolong lebih fast response ketika pelanggan bertanya. semoga lebih baik kedepannya. ter... ,4,positif
372,"Thanks for the free travel adapter, kualitas barang Official Store gak perlu diragukan lagi. Maaf tapi hanya bisa kasih bintang 4 ya, karena respon dan proses pengiriman... ",4,positif
373,"Kualitas produk bagus, tapi pelayanan toko kurang memuaskan, respon lama. Terus paket saya hampir saja diambil orang dengan menunjukan nomor resi yang sama. Padahal yang... ",4,positif
374,"kasih bintang 4 dlu lah ngab, masa sim ejektornya gada hadeh, padahal ini baru loh aneh banget.",4,positif
375,"kecewa, gk dapet adapter nya.",4,positif
376,tuk Dana pengembalian,4,positif
377,kualitas bagus,4,positif
378,Kualitas barang sesuai ekspektasi. Tapi packagingnya perlu diperbaiki ya. Kardusnya sempet penyok.,4,positif
379,Tidak dapat claim samsungcare+ dan claim bonus lainnya padahal sudah mengikuti sesuai instruksinya,4,positif
380,barang bagus tapi pengiriman lama banget padahal udah pake next day,4,positif
381,barang bagus,4,positif
382,barang original semoga awet tanpa kendala... tingkatkan lagi pelayanan yg gercep sekelas brand besar harus sat set sat set,4,positif
383,"pengiriman dan pelayanannya kurang baik sekelas official store. barang dan bonus sesuai, untuk Spotify 3 bulan bingung claimnya gimana caranya.",4,positif
384,"barang masih segel,pengiriman lambat",4,positif
385,"Barang asli dgn warna cakep bgt tp kardus agak penyok, dapat harga sale mayan lah apalagi dapat free traver adaptr ori samsjng, thankyou samsung ofc",4,positif
386,"Barang sudah sampai, packing nya aman. kurirnya juga baik. cuma samsung care+ sama spotify nya masih blm bisa diaktifkan. mohon tanggapannya",4,positif
387,terima kasih. meskipun saya hampir ketinggalan pesawat gara2 nunggu paketannya. kesalahan sistem pencari driver antara tokopedia dan gojek. sameday alhamdulillaah 3 hari.... ,4,positif
388,muantapppppp betul samsung m23,4,positif
389,barang original.pengiriman cepat,4,positif
390,Mantap,4,positif
391,barang cepat sampai sesuai pesanan,4,positif
392,"pengemasan dan device aman, bubble wrap tebal + dus, dapat bonus charger 25 w, hanya saja pengiriman dari anteraja sangat lama (4 hari lebih), kedepannya dari pihat penju... ",4,positif
393,keren dan bagus barangnya,4,positif
394,muantapppppp betul samsung m23,4,positif
395,barang original.pengiriman cepat,4,positif
396,Mantap,4,positif
397,barang cepat sampai sesuai pesanan,4,positif
398,"pengemasan dan device aman, bubble wrap tebal + dus, dapat bonus charger 25 w, hanya saja pengiriman dari anteraja sangat lama (4 hari lebih), kedepannya dari pihat penju... ",4,positif
399,keren dan bagus barangnya,4,positif
400,"barang sudah sampai, tapi yang dikirim tidak sesuai warna nya. sisa nya ok semua tidak ada masalah.",3,netral
401,ga dikasih free adaptornya,3,netral
402,"nyesal beli disini lebih mahal terpengaruh ulasan dpt charger ternyata hanya HP dan kabel saja,harga lebih mahal dari toko lain.Hati hati terpengaruh ulasan,sudah kirim n... ",3,netral
403,Pengiriman lama overall bagus,3,netral
404,Keterangan promo benefit tidak detail dan kurang jelas.,3,netral
405,"Untuk respon seller dalam pengemasan lumayan cepat, untuk barang sesuai pesanan, dan masih baru dan segel, top 👍 kekurangannya: respon chat menggunakan otomatis chat jdi... ",3,netral
406,"biasa aja, ngirimnya lama transaksi siang tetep di kirim besoknya",3,netral
407,respon admin nya parah bgt lelettttt cuma ngandelin balasan otomatis cuman hp good lah g nyesel beli disini tapi admin kualitas jelek bgt,3,netral
408,"Barang nya bagus, pelayanannya huek..mau muntah. lelet",3,netral
409,"barang bagus,hanya pelayanan yg kurang.sekelas official store pelayanannya sangat mengecewakan.pesana tanggal 3 dan baru dikirim tanggal 6,itupun setelah mengajukan pemba... ",3,netral
410,"Barang bagus saya ga ada komplain soal barang, cuman pengiriman ini termasuk yang paling lama. Pengiriman super lama hampir 30 menit lagi pembatalan otomatis, di chat dar... ",3,netral
411,"packing aman, tapi pengiriman toko lambat. Pesan jumat sore, baru sampe Rabu siang padahal nextday",3,netral
412,"Barang bagus tapi komplain saya sama dengan orang2 yg memberikan ulasan disini : PENGIRIMAN LAMA, KESALAHAN DARI ADMIN , BUKAN DARI KURIR. Saya pesan pengiriman instant d... ",1,negatif
413,"saya pesen dr tgl 8, dan kebetulan itu tgl merah, saya maklumi tidak dikirim, tapi sangat disayangkan pelayanan dr toko ini. 1. responnya Sangat lama dan itu Seperti Bot... ",1,negatif
414,Respon dari admin hanya template dan balesnya lama. saya beli barangnya pake instan dan pengiriman ga sampe 3km tp harus nunggu hampir 5 jam. respon dari adminnya lama da... ,1,negatif
415,"pengiriman lama, saya pikir belanja di official bs aman, praktis, amanah nyata nya lebih baik pelayanan penjual toko biasa. sebum checkout respon setelah itu di abaikan,... ",1,negatif
416,"dari segi barang saya gak kecewa, mulus semulus mulusnya, tapi untuk promo yang ditawarkan mengenai youtube dan spotify gratis sangat tidak jelas karna di aplikasi samsun... ",1,negatif
417,👎🏻,1,negatif
418,Maaf bintang satu saja karena pengiriman sangat lama. Barang nya Ok.,1,negatif
419,"driver komplen karena harus nunggu 2 jam lebih untuk pickup saja. dan dichat ga response. memang si sibuk karena banyak pesanan, tp tetap pelayanan dan kualitas layanan... ",1,negatif
420,"Krna official store, costumer service dan service harusny excellent. Sabtu minggu libur spt PNS",1,negatif
421,"samsung care nya g dapat, udh november knp promo nya ttp dipajang tidak diganti kek sesuai promo di bulan november dapatnya apa saja, bikin kecewa aja",1,negatif
422,barang sesuai dengan gambarnya,3,netral
423,"haduh repack gan, padahal klo beli biasanya gx repack, pas order udah di tulis juga no repack, eh dikirim barang repack",3,netral
424,"pesan warna black,, yg datang blue. tp kondisi ok",3,netral
425,"Barangnya original 👍. Kemasan disegel. , kurangnya packing ga ad plastik bubble wrap, tipis banget tau !!! syukur hp nya ga kenapa,lain kali jng pelit bosku... plastik b... ",3,netral
426,barang tidak sesuai dengan pesanana,1,negatif
427,"barang di kirim repack, tidak di kasih ket. sesui barangnya",1,negatif
428,barang ripek,1,negatif
429,kecewa tidak sesuai diskripsi,1,negatif
430,penjual tdk konfirmasi kalo repack,1,negatif
431,REPACK!!!!,1,negatif
432,Repackkkk....,1,negatif
433,Parah REPACK semuaaaaa!!!!!!,1,negatif
434,Repackkkkk coy,1,negatif
435,Beli 8 unit Repack semua,1,negatif
436,tidak ada konfirmasi kalo SDH repack,1,negatif
437,ketipu lihat ulasan.ternyata barangnya REPACK semua,1,negatif
438,REPACKKKKKK!!!!!!!!,1,negatif
439,barang repack tanpa deskripsi.sial kena tipu official,1,negatif
440,"admin nya blagu pake banget. ditanya kirim jam brp karna Sudah lewat Dari janji jam kirim, Malahan suruh ajukan cancel. Baru Kali ini belanja online ketemu yang super som... ",1,negatif
441,,1,negatif
442,"barang bagus, sudah beli 3x, cyman yang kali ini sampainya lama banget sampai 6 hari😔",3,netral
443,repack,3,netral
444,"Sering error, isi batrei lama, aplikasi wa tak kliatan nama kalo ada telp masuk",3,netral
445,"Barangnya original 👍 untuk pelayanan tokonya jempolan mantap,hp nya ok,cmn layarnya mengecewakan menurut saya pribadi gambar yg dihasilkan cenderung terlalu merah,foto b... ",3,netral
446,lama pengemasan,3,netral
447,saya pesennya warna apa datangnya apa,2,negatif
448,packing tipis sekali buble nya . penyok nih barang jadinya. tambah dus kek atau lebih tebal . packing hp kaya packing maenan bocah,2,negatif
449,"pesannya hitam, kirimnya putih",1,negatif
450,Barang Ga pernah nyampe,1,negatif
451,Untuk pelayanan oke hanya saja karena kelalaian penjual saya dapat produk mode demo yg membuat saya rugi ongkir waktu membeli dan ongkir ketika mengirim barang yg tidak d... ,1,negatif
452,,1,negatif
453,"sering putus sebelah kiri , pelayanan semau nya penjual",1,negatif
454,"pertama pas mau beli direspon, giliran udah bayar dan mau tanya"" yg lain dikacangin terus. sampe 3 pertanyaan di hari yg berbeda. padahal sedang online terus pas nany... ",1,negatif
455,"pengiriman tidak sesuai dengan antian, yang order tgl 4-5 sebagian d krm duluan sedangkan Sy yg order tgl 2 malah telat d krm.",1,negatif
456,"baru beli tapi garansi habis, tanya ke Cs lempar2an kesana kesni tnpa solusi mending tiadakan cs aja",1,negatif
457,Padahal udah ikut PO dari tgl 1. malah barang ilang saat pengiriman. dan tidak ada kebijakan pengiriman barang dari pihak tokopedia maupun xiaomi.,1,negatif
458,barang datang tidak mulus ada baret halusnya,1,negatif
459,"buruk sekali PO Kali ini. pengiriman lama, udah gt tidak urut.saya pesan tgl 1 tp yg pesen setelah saya malah bisa dpt duluan . dikomplain jg tidak solutif Dan selalu kir... ",1,negatif
460,keburu menyelesaikan masalah. ternyata ada masalah di kamera. dateng ke service center xiaomi roxy malah ga bisa tukar unit hanya pergantian sparepart. sayang banget unit... ,1,negatif
461,proses PO tidak berjalan sesuai first come first serve tp lbh ke random atau last come first serve. beli tgl 1 dptnya 3 hari lbh telat dr yg beli tgl 5 lawak banget,1,negatif
462,"Sangat sangat sangat sangat jengkel dengan xiaomi kali ini, dari dulu pakai xiaomi baru sekali ini ikut PO ampunnya setengah mati si raja jamping saman brembo @saman brem... ",1,negatif
463,pelayanan jelek pengiriman lelet intiny susah u promosiin ini toko ke org laen 👎👎👎👎👎👎👎👎👎👎👎😤🤬🥵😤🥵🥵👎👎👎👎👎👎😰,1,negatif
464,"Battery boros padahal pemakaian sehari2 sekedar buka sosmed karena emg blm berani buat ngegame, ngecahrge jg lama, gimmick doang fast charging 120w nya",1,negatif
465,"Produk baik-baik aja, yang masalah ada di respon admin dan pengiriman ekspedisi yang luar biasa ***** nya. PO tanggal satu pisan tapi dikirim duluan orang yang PO tanggal... ",1,negatif
466,"gw udah semangat dengan ini barang tapi pengirimannya Lamaaaaa banget, gak ngenrti cara kerja kalian yang antar barang kita yang pesan lebih awal malah org yang telat pes... ",1,negatif
467,"PO tidak merata dan tidak sesuai urutan (saya order tgl 3, terima tanggal 10. Yang lain banyak order belakangan, tapi nyampe duluan. Tolong jadi evaluasi buat Xiaomi dan... ",1,negatif
468,biaya ongkir di invoice 56rb tapi pihak Xiaomi pakai sicepat best dengan nilai jasa kirim dari Jakarta ke Medan 40rb barang sampai 2 hari ke gudang dan itu pun aku jem... ,1,negatif
469,,1,negatif
470,,1,negatif
471,,1,negatif
472,,1,negatif
473,,1,negatif
474,,1,negatif
475,"Apanya yg PELAYANAN CS HANDAL, di chat aja gak dibalas, pesanan tidak diproses, ngakak. Overload bukannya tambah staff malah dipaksa.",2,negatif
476,"HP nya mantab.. cm pelayanan lemot, beli sabtu be dikirim senin. untung ekspedisinya pake siCepat, 3 hari sampai. klo pake JNE tahun depan br sampai",2,negatif
477,"P.O tanggal 7, diserahkan ke kurir tanggal 13",2,negatif
478,"barang sih oke, dapet miband7 juga. sayangnya pengiriman lama. 7 hari setelah order",2,negatif
479,"Pesan tgl 1 des baru sampe hari ini tgl 15 des gara2 kurir Paxel nya salah kirim alamat, tidak ada telpon konfirmasi dan proses nya lama bangettt ... jelek banget pelayan... ",2,negatif
480,setelah nyalakan hape connect wifi.. lalu masukan account google... sudah 24 jam lamanya hp melakukan sync ke account google.. namun tetap hanya loading terus... kusta fe... ,2,negatif
481,"pengiriman PO tidak menurut antrian, tidak adil dan sangat kecewa. PO tgl 1 dikirim tgl 9 dan terima tgl 11. sedangkan yg PO tgl 5 sudah terima tgl 8.. kapok untuk PO lag... ",2,negatif
482,lama plus dusnya penyok,2,negatif
483,"pelayanan kurang maksimal, respon lambat yg bales bot teros,, pengiriman diusahakan jangan memakai nextday karena sama aja seperti reguler di saat menjelang hari raya bes... ",3,netral
484,produk alhamdulillah diterima dengan keadaan baik. meskipun pengiriman ditunda 1 hari namun tidak masalah. hanya saja yang perlu diimprove adalah bagaimana admin melayani... ,3,netral
485,"barang bagus sesuai pesanan, tp saya kecewa pengiriman gak sesuai dari deadline pengantarannya, malah lambat 3 hari, sampai saya harus pakai jasa tambahan buat jemput bar... ",3,netral
486,"pengiriman cepat, untuk packingan barang kurang safety, kualitas barang biasa saja, body hpnya licin(berbahan plastik) videonya dikirim ke official XIOAMI karena untuk m... ",3,netral
487,barang segel. sayang dapat barang defect pertama. retur ke bhinneka setelah cek barang dl ke SC xiaomi. respon admin kurang cepat karna masih jawaban Bot. dri tgl PO 10 a... ,3,netral
488,"Videonya masih belum mulus, glittering, seperti focus berubah, features yg lain ok. ****************************",3,netral
489,pengiriman agak lambat tp ya sudah lah yang penting barang sesuai dan tidak cacat,3,netral
490,barang bagus pelayan minus,3,netral
491,"Yaa, overall produknya bagus, tetapi ada satu masalah saya dapat produk yang ada bermasalah dengan baterai nya (daya tahannya tidak sesuai dengan kapasitas aslinya) agak... ",3,netral
492,hp lumayan cepat panas dan pengiriman lama. kualitas kamera B sja.,3,netral
493,"po nya amburadul ,, yg Po tgl belakangn malah dikirim duluan sedangkan saya pengiriman lama bgt po tgl 3 , dikirim baru tgl 12. , untung kurirnya cepet 1 hari sampai .sm... ",3,netral
494,dikirim sesuai antrian👎👎,3,netral
495,"proses pengiriman PO kacau, banyak yg pesan dr tgl 1 dikirim belakangan, sy pesen tgl 2, paket tiba tgl 9, berkat tim anteraja sameday yg bela2in anterin paket sy jam 9.3... ",3,netral
