,nama,komentar,rating,kelas
280,R***l,bagussssss cuman pengiriman agak lama,5,Sangat-baik
281,Ryan,Pengguna setia xiaomi. Harga murah kualitas dijamin tidak murahan.,5,Sangat-baik
282,L***n,bagus,5,Sangat-baik
283,D***y,Kalo official seller pasti gak diragukan lagi lah...,5,Sangat-baik
284,F***y,mantap dah,5,Sangat-baik
285,a***i,ntapppp,5,Sangat-baik
286,A***z,"Barang segel, berfungsi tanpa kendala, mantap",5,Sangat-baik
287,Evendi,"mantap,,,,,👍👍👍",5,Sangat-baik
288,Mohammad,"barang diterima 15 April, langsung dicoba, dan mantul...",5,Sangat-baik
289,Reza,"barang aman, mulus, admin fast respon, sangat rekomendet",5,Sangat-baik
290,Andriansah,,5,Sangat-baik
291,A***f,,5,Sangat-baik
292,A***n,,5,Sangat-baik
293,A***d,"Barang Original, Segel, bungkus rapi. pakai bubble warp pastinya aman. cuma chat dibales lama. Redmi Note 12 Pro Spek sesuai deskripsi.",5,Sangat-baik
294,AMBC,Lumayan puas dengan xiaomi official store cuma yang sangat saya kecewakan di bagian jasa pengirim paketnya yaitu sicepat pengirimannya lambat banget sampai sampai waktuny... ,5,Sangat-baik
295,A***l,Komunikasi tolong diperbaiki. Slow respon sekali. Utk barang tdk ada masalah. Barang sampaipun sesuai perkiraan.,5,Sangat-baik
296,w***m,"Barang barusan diterima, masih segel jadi saya yakin qualitasnya original Xiaomi. Sebelumnya pakai Mi 9, sampai hari ini berfungsi baik cukup puas. Semoga Xiaomi Redmi No... ",5,Sangat-baik
297,Herman,"barang bagus dapet cashback jg, packing bagus hanya saja pengiriman agak lemot tpi yaa okelaah",5,Sangat-baik
298,T***s,"paket sampai dengan selamat, aman dan segel hanya lama di pengiriman 6 hari baru nyampe pdahal jkt-kbm, dimohon untuk diperhatikan lg kedepannya, Terima kasih👍",5,Sangat-baik
299,A***d,"barang nya sih oke,,, sesuai bgt,,, cuma kendala di pengiriman, sminggu baru nyampe... -_-(",5,Sangat-baik
300,Z***n,barang sesuai harga. nggak expect gmn2,5,Sangat-baik
301,I***d,"Barangnya bagus, tapi sayangnya lama sampainya",5,Sangat-baik
302,C***e,"Hanya 1 masukan : ADMIN HARUS FAST RESPON, APALAGI KALO DI CHAT. SELAMA INI ADMIN SANGAT SLOW RESPON. Semoga bisa jadi masukan & ada perubahan.",5,Sangat-baik
303,b***b,Respon menjawab lama dan kurir salah kirim alamat,5,Sangat-baik
304,Renol,"Mantab,...keren,.. top markotob... Walau sebetulnya mau beli yang paket bundling buds 4 pro,... hikss.. Semoga xiaomi kasih saya voucher diskon utk pembelian buds 4 pro.",5,Sangat-baik
305,Tresno,"semua ok, kecuali kecepatan respon dalam membalas chat. 🙏",5,Sangat-baik
306,H***d,"barangnya bagus original, cuman proses pesanan nya lama. mohon di tingkatkan lagi. terimakasih",5,Sangat-baik
307,E***d,alat pelepas sim nya ga ada,5,Sangat-baik
308,Selly,top lah redmi sayang msh android 12,5,Sangat-baik
309,D***n,"barang masih segel saat diterima, utuh dan kemasan aman rapi. Respon penjualnya agak selow pas ditanya ttg pengiriman yg tdk update progressnya jawabannya kurang responsi... ",5,Sangat-baik
310,Santi,pengiriman lama,5,Sangat-baik
311,H***d,"barang masih segel sesuai pesanan, cuman seller lambat respon dan lama pengiriman",5,Sangat-baik
312,khoirul,original paket aman,5,Sangat-baik
313,Rio,mantul,5,Sangat-baik
314,Mike,,5,Sangat-baik
315,Asmar,"barang segel resmi dr toko official xiaomi tapi koq packingannya kurang safety, stiker fragile di kotak paket kecil skli, jadi kemungkinan nya pihak ekspedisi, apalagi sa... ",3,Biasa
316,Alex,"Lama kirimnya, tidak sesuai ketentuan pengiriman",3,Biasa
317,T***n,Pengiriman lama,3,Biasa
318,Surya,"barang sudah sampai, tpi kok kga dapet bonusNya ya? apa cuma gimick doang supaya banyak yg beli!!!!",3,Biasa
319,Sutriyono,tempat kartu SIM card keras di tekan,3,Biasa
320,D***i,,3,Biasa
321,E***y,,3,Biasa
322,A***a,"Pengiriman lama dari sicepat tiba-tiba ganti jadi jne ditengah jalan. Kemasan dus penyok+buble cuma 1, Warna layar kuning, cs tidak kooperatif",2,Buruk
323,Dwi,"beli dengan pengiriman same day tapi 4 hari baru nyampe ,,expedisi ******",2,Buruk
324,d***a,"Pengiriman lama kesalahan bukan dr pihak ekspedisi tapi dari pihak penjual yg tidak siap mengirim barang, jika tid siap jangan ada pilihan nextday!",2,Buruk
325,V***n,"Redmi Note seri Pro... 13 april 2023 ""edited"" setelah penggunaan beberapa hari rasa2nya batrainya gampang banget abis pdahal g di pakai game samsek, cuma sesekal... ",2,Buruk
326,Nofa,"+ kualitas produk mantap + sesuai ekspektasi + fast Charging dari 30% gak sampai 30 menit dapat 95% + kelengkapan komplit dapat Charger 67W + Packing aman, ada kardus ta... ",1,Sangat-buruk
327,S***o,"Kecewa ke pelayanan, 3 hari baru dikirim, minta dicancel tidak direspon",1,Sangat-buruk
328,Z***l,"MIMPI BURUK Ketika Belanja HP secara online terjadi! Tanggal 04 April 2023 saya pesan dengan jasa kurir PAXEL NextDay. Singkat cerita, paket gak datang-datang, ternyata H... ",1,Sangat-buruk
329,Farhan,"Sayang banget pesen tanggal 4 pas jam 12 malah di kirim esok hari nya, kalah sama yang lain yang beli siang nya tadi di kirim siang hari",1,Sangat-buruk
330,Anwar,Pembeli ada keluhan dan ada pertanyaan kok gadijawab. Mengecewakan,1,Sangat-buruk
331,A***t,"barang tidak ada masalah, pelayanan aja yang kurang. telat ngirim pas request batal mo ubah pengiriman yg instan di tolak",1,Sangat-buruk
332,L***L,,1,Sangat-buruk
